,station,model MAE,baseline mean MAE,baseline median MAE,model MSE,baseline mean MSE,baseline median MSE,model MAPE,baseline mean MAPE,baseline median MAPE,model MASE,baseline mean MASE,baseline median MASE,model type
135,Ooppera,2.1404761904761904,7.241018845700823,4.940476190476191,9.281428571428572,61.47169593519665,31.416666666666668,3.8546747415947467,26.32575257196566,19.705279525252553,0.3675459486967089,1.2433715231290543,0.8483402041664861,Gradient Boosting Regressor
136,Olympiastadion,2.1309523809523814,5.244360519268831,3.9285714285714284,7.867142857142859,36.428236755924786,19.571428571428573,6.229067388926991,29.67958265876718,21.638678820565442,0.41158882279297115,1.012936840692372,0.758795036433969,Gradient Boosting Regressor
137,Olarinluoma,0.2714285714285715,0.8188794281509515,0.14285714285714285,0.2576190476190477,0.7242322999922379,0.19047619047619047,1.2857142857142858,7.838882927577343,0.10925582354153782,0.27426699067803373,0.8274427238998808,0.14435104772528085,Light Gradient Boosting Machine
138,Näyttelijäntie,0.6666666666666667,1.150744780670889,0.8928571428571429,1.3195238095238095,1.6230261947228348,1.2261904761904763,1.5807016843883201,8.727509462382312,6.394318808037245,0.5239324513283856,0.9043688006853663,0.701695247314802,Gradient Boosting Regressor
139,Näkinsilta,2.2642857142857147,5.246448946326696,3.642857142857143,9.186190476190475,35.14180621746099,17.38095238095238,2.365398630874723,18.325919547543585,12.437637955272217,0.41685043864115034,0.9658606821509645,0.6706426615362354,Gradient Boosting Regressor
140,Nuottaniementie,0.28809523809523824,0.6031516083254493,0.17857142857142858,0.23380952380952383,0.37889839650847257,0.17857142857142858,1.0952380952380953,5.48031163097388,0.1623376623376623,0.3751035196687373,0.7853107627622227,0.23250218161285358,Gradient Boosting Regressor
141,Nordenskiöldinaukio,1.6071428571428568,2.862626147370556,2.0595238095238093,5.386190476190476,10.973067008805991,6.464285714285714,1.1714251199230872,11.507152314192016,6.975745887820979,0.47290018020841484,0.8423248841534219,0.6060128235263391,Gradient Boosting Regressor
142,Nokkala,0.3476190476190477,1.023693095820235,0.23809523809523808,0.6147619047619045,1.2426867423818664,0.5476190476190477,1.0952380952380953,9.375568409181858,0.14308753804552124,0.31910596262448127,0.9397257515409285,0.21856572782498707,Light Gradient Boosting Machine
143,Niittymaa,1.1476190476190478,2.4062072952801428,2.011904761904762,2.5004761904761907,6.9177193798891805,5.035714285714286,4.822434321165029,14.074710669253326,11.952187061816428,0.4496537217828308,0.9427867792439011,0.7882933504284066,Gradient Boosting Regressor
144,Niittykumpu (M),1.4357142857142857,4.066395984442341,2.5238095238095237,4.390952380952381,20.023107756691253,8.309523809523808,2.1099787045954637,18.36235575919209,11.619347162137297,0.3754960997716059,1.0635234652731476,0.6600760626167533,Light Gradient Boosting Machine
145,Nelikkotie,0.5119047619047619,1.0807217754651528,0.7619047619047619,0.6814285714285715,1.4172092292622576,0.9047619047619048,2.482716258427172,8.520189521281997,6.0124778996308725,0.3737430797424752,0.7890379515208505,0.5562687698492654,Gradient Boosting Regressor
146,Narinkka,2.9285714285714284,7.2068399798081755,4.333333333333333,18.914761904761903,63.48429559614927,22.61904761904762,5.4412833368769835,34.315405699572224,19.797786872896907,0.4810823076267418,1.1838820710868025,0.7118453657566424,Gradient Boosting Regressor
147,Mäntyviita,0.6357142857142856,1.1757134973194578,0.8571428571428571,0.7861904761904762,1.6920706341722689,0.9523809523809523,3.554029431909617,9.326426981060454,5.722331943530101,0.4301607309590502,0.7955551554691047,0.5799919967987195,Gradient Boosting Regressor
148,Mäkkylän asema,0.41190476190476194,0.6690476190476192,0.2857142857142857,0.5195238095238095,0.5185714285714288,0.42857142857142855,1.37012987012987,5.496309374189559,0.20787200510702813,0.5076795356625464,0.8246124249778934,0.3521476547948298,Gradient Boosting Regressor
149,Mäkitorpantie,0.33809523809523817,0.6750076129572535,0.23809523809523808,0.3909523809523809,0.5225782089869957,0.3333333333333333,1.0,5.913684311127646,0.1851962681455769,0.4606455545181037,0.9196794900939923,0.32439827782965036,Light Gradient Boosting Machine
150,Mäkelänkatu,1.204761904761905,3.2132427135483375,2.130952380952381,2.9338095238095243,11.5197712719013,5.2023809523809526,4.341479868595723,17.050726757142247,11.814504350926757,0.36896961105960113,0.98408566005607,0.6526241144236027,Light Gradient Boosting Machine
151,Myllypuro (M),0.6023809523809524,1.4796345287086026,1.0595238095238095,1.1909523809523812,2.6189061687266983,1.6547619047619047,2.7381529236644746,12.534964286477088,7.824904369537326,0.4327275351299597,1.062913095061369,0.7611215538847118,Light Gradient Boosting Machine
152,Muusantori,0.769047619047619,1.0998304870703894,0.7261904761904762,1.5957142857142859,1.6397314522655357,1.1785714285714286,2.1237713119246218,7.232769825222769,4.720646978959431,0.5576164060298675,0.7974584515348393,0.5265418075514229,Gradient Boosting Regressor
153,Muurarinkuja,0.5071428571428571,1.2014134542705972,0.8571428571428571,0.45285714285714285,1.586748400100781,0.8571428571428571,4.209750566893423,11.161255247649805,8.004535147392291,0.39062030534884534,0.9253733612680963,0.6602033329839639,Gradient Boosting Regressor
154,Mustikkamaa,0.5095238095238096,2.7551755511141605,0.8690476190476191,0.7719047619047621,8.220669188205518,0.9166666666666666,1.6686250257678827,22.995960591412633,7.095859849316071,0.20812148097594269,1.1253864987830233,0.3549735540010237,Light Gradient Boosting Machine
155,Muotoilijankatu,0.7714285714285714,1.6546504369538073,1.4166666666666667,1.2480952380952381,3.2564046396659077,2.488095238095238,3.477780178184809,12.07377564296574,10.52865112857245,0.41092814371257486,0.8814068570100746,0.7546365602129076,Gradient Boosting Regressor
156,Munkkiniemen aukio,1.2714285714285716,3.1141388018746508,2.0833333333333335,3.581428571428571,11.710557168914669,5.869047619047619,4.362584130348791,19.240891291387726,12.93274349193346,0.42245935451385197,1.0347392670500601,0.6922320883888023,Gradient Boosting Regressor
157,Metsänneidonpolku,1.0476190476190477,1.6877693682329453,0.9404761904761905,2.3576190476190475,3.3339799302174864,1.4404761904761905,5.18604043211251,12.93285854476959,5.947259674142193,0.4856143813544351,0.782350301367798,0.43594927417045876,Gradient Boosting Regressor
158,Messeniuksenkatu,2.3714285714285714,6.111397329918108,4.440476190476191,9.82904761904762,43.54406667143952,24.05952380952381,12.144262160860084,42.04870372151792,31.233926446242656,0.47778084055693054,1.2312867393288904,0.8946398269464614,Light Gradient Boosting Machine
159,Merisotilaantori,1.026190476190476,2.579923626301717,1.7023809523809523,2.5385714285714287,7.536988382225916,3.5595238095238093,4.281262759961908,19.272055182421443,11.912876756285385,0.42179641627470865,1.0604293891678338,0.6997318738663961,Light Gradient Boosting Machine
160,Merihaka,1.4023809523809525,3.548929141034403,2.5238095238095237,4.538571428571429,15.472179200856642,8.619047619047619,3.5255909060470083,18.248266580773212,13.510488951866085,0.3883456916725829,0.9827653032737456,0.6988903789014226,Gradient Boosting Regressor
161,Mellstenintie,0.2928571428571429,1.8456060128245564,0.2261904761904762,0.32904761904761914,3.602610196016188,0.4166666666666667,1.2518802242304545,17.226985326292564,0.14311980901842652,0.17496584619008365,1.1026468899373092,0.13513622266713776,Light Gradient Boosting Machine
162,Melkonkuja,0.9595238095238094,2.1861974618698343,1.6071428571428572,1.8909523809523807,5.612109407580802,3.011904761904762,4.293131152277328,17.248780290996244,12.129248738333757,0.4138932139613338,0.9430222417268358,0.6932454576275443,Light Gradient Boosting Machine
163,Meilahden sairaala,1.8261904761904764,3.81223076027477,2.2261904761904763,9.495714285714286,17.341999016624726,10.392857142857142,5.569158246348638,19.86346160559678,7.977689341770227,0.4406869304897481,0.9199479977404387,0.5372128813662509,Gradient Boosting Regressor
164,Maunula,0.43571428571428583,0.9328329032762532,0.2857142857142857,0.41,1.0227970696800324,0.38095238095238093,2.2730364873222015,8.700625097528686,0.2185116470830757,0.40272567091352685,0.8622066550016375,0.26408240715641096,Gradient Boosting Regressor
165,Matinlahdenranta,0.4785714285714286,1.2173013245033113,0.40476190476190477,0.6766666666666666,1.6867451919010452,0.6428571428571429,1.0679241393527108,10.679995355946009,0.2748685006749523,0.3478643072073363,0.8848327681720658,0.29421359316043366,Light Gradient Boosting Machine
166,Matinkyläntie,0.6499999999999999,1.3222399611058553,0.7976190476190477,0.952857142857143,2.0652633603119255,1.0357142857142858,2.9076858600293467,9.884141473714786,5.56401658486631,0.41262701471618773,0.8393721967531651,0.5063371792304869,Light Gradient Boosting Machine
167,Matinkartanontie,0.8500000000000001,1.629259323941476,1.1428571428571428,1.7766666666666664,3.2704393495456694,2.142857142857143,3.5383507973457142,12.565470844745072,6.573847924615349,0.5377562201882171,1.0307580420578566,0.7230335733623087,Gradient Boosting Regressor
168,Mastokatu,0.8095238095238096,2.477578663974424,1.5357142857142858,1.4623809523809523,6.851272156154848,2.869047619047619,4.237767467094604,18.897435137304907,12.131671995026462,0.3235236974350353,0.9901566830093158,0.6137434848399933,Light Gradient Boosting Machine
169,Marttila,0.40952380952380957,0.8482680428493234,0.30952380952380953,0.7385714285714287,0.8853082255494348,0.6666666666666666,1.0,7.103813652423329,0.17689459017996723,0.4284343806251023,0.8874384958589034,0.32381668303060057,Gradient Boosting Regressor
170,Marjaniemi,0.2523809523809525,0.5623133741945623,0.14285714285714285,0.2385714285714286,0.3362703253396415,0.19047619047619047,1.0952380952380953,4.905311109342224,0.10925582354153782,0.35633279236541704,0.7939216209499107,0.20169780699929254,Light Gradient Boosting Machine
171,Marjaniementie,0.6833333333333333,1.268521246403284,0.9166666666666666,1.2052380952380954,1.9014239930106878,1.25,2.8061960019923378,9.742143567774912,6.2917007873172865,0.4830562846310878,0.896732429653415,0.6480023330417031,Bayesian Ridge
172,Marian sairaala,2.207142857142857,5.002318320339519,3.5238095238095237,9.862380952380954,30.72946679711235,16.904761904761905,4.770031740265283,23.39081415805,17.90623488669238,0.46534686105748047,1.0546726148001466,0.7429486023355676,Gradient Boosting Regressor
173,Margareetankuja,0.3071428571428572,0.9638708030128943,0.8809523809523809,0.2671428571428572,1.033502002954536,0.8809523809523809,1.7180993609565038,9.232303506527938,8.46938775510204,0.2715223507346047,0.8520870993812021,0.7787850369907263,Gradient Boosting Regressor
174,Mannerheimintie,2.740476190476191,6.643193673229007,3.619047619047619,15.357619047619048,52.19451782511001,17.071428571428573,5.070612492772254,35.71721331700477,19.22300946991234,0.4802881834700643,1.164267521404946,0.6342641519326652,Gradient Boosting Regressor
175,Mankkaanlaaksontie,0.3690476190476191,0.8124868600861979,0.27380952380952384,0.5671428571428571,0.7925802142789264,0.5119047619047619,1.168831168831169,7.092045113615972,0.1757702103324223,0.38206972789115656,0.8411560392920966,0.28347108843537416,Light Gradient Boosting Machine
176,Mankkaanaukio,0.3952380952380953,0.7968043729633135,0.2857142857142857,0.695714285714286,0.8288991780505308,0.6190476190476191,1.0952380952380953,6.7406211932896785,0.17607042817126847,0.4271235425276583,0.8610857874836166,0.30876400664649994,Gradient Boosting Regressor
177,Mamsellimyllynkatu,0.2166666666666667,0.595120226308345,0.10714285714285714,0.29095238095238096,0.4521160390437911,0.24999999999999994,1.0952380952380953,5.319688763301416,0.0657269559708584,0.30334585018293864,0.833202696971851,0.15000618965090368,Light Gradient Boosting Machine
178,Majurinkulma,0.6499999999999999,1.818007662835249,0.9285714285714286,1.1576190476190478,3.5740998219088684,1.2857142857142858,3.7429218212330833,15.170317108607875,7.2039951569403,0.3502796420581655,0.9797093436875894,0.5003994886545222,Gradient Boosting Regressor
179,Maistraatintori,0.8690476190476191,1.8723658167423445,0.9404761904761905,1.548095238095238,3.961310537928624,1.3452380952380953,4.743798814139775,14.970491208925589,6.4086985436713375,0.4529847254887085,0.9759570096296395,0.490216346761753,Gradient Boosting Regressor
180,Maarinranta,0.6666666666666666,1.0688280166435509,0.5,1.4528571428571428,1.4372413471939818,1.0952380952380953,2.983814845347814,8.714520527891981,0.29763888007578876,0.482244595332865,0.7731548015500469,0.3616834464996488,Gradient Boosting Regressor
181,Länsituuli,2.138095238095238,3.909186770734784,2.607142857142857,8.686190476190477,16.360073120465866,7.488095238095238,17.64855615483448,34.071754469795465,23.04030832887357,0.7024560789952031,1.2843356844462317,0.8565583591311219,Gradient Boosting Regressor
182,Länsiterminaali,0.4,1.251016619519095,0.2261904761904762,0.51,1.687346774038259,0.34523809523809523,2.9759843331271902,11.777749203491776,0.1540919398062255,0.20158037013932212,0.6304509830327566,0.11398889978116428,Gradient Boosting Regressor
183,Länsisatamankuja,2.1976190476190474,4.195704832801608,3.0357142857142856,9.348095238095237,22.991506476838268,13.654761904761905,2.2417241348968737,12.702461599910981,8.733031300194657,0.470112737600128,0.8975414948498263,0.6493973352547814,Gradient Boosting Regressor
184,Länsisatamankatu,2.592857142857143,6.959825066946091,4.2976190476190474,14.314761904761905,56.75337897812234,23.36904761904762,5.326239717989939,28.41749757863643,19.42904432215301,0.4043486106508446,1.0853646927464469,0.6702013243570013,Light Gradient Boosting Machine
185,Läkkitori,0.6309523809523809,1.5661627135011165,0.8214285714285714,0.8195238095238095,2.7071882486121526,0.8452380952380952,4.816299931507305,13.994629580873028,7.53035622851291,0.3966076171504458,0.9844674188152934,0.516338218554354,Light Gradient Boosting Machine
186,Lystimäki,0.3357142857142858,0.646523178807947,0.23809523809523808,0.41,0.4782616115938941,0.35714285714285715,1.0844155844155845,5.413031308864005,0.17488911498128085,0.4131298061761639,0.7956110505724557,0.29299986253628635,Light Gradient Boosting Machine
187,Lystimäensilta,0.4619047619047619,0.6751489751569254,0.34523809523809523,0.7480952380952383,0.6165650358752502,0.6547619047619048,1.274891774891775,4.904747373596985,0.22000176462354723,0.5998465805157255,0.8767733902905301,0.44833893904525873,Gradient Boosting Regressor
188,Luoteisväylä,0.8500000000000001,2.0232855978577247,1.369047619047619,1.6576190476190478,5.040464281693392,2.511904761904762,1.8164692520427048,12.658807449427194,8.414882771601183,0.3640578635014837,0.8665800376581239,0.5863677073203168,Gradient Boosting Regressor
189,Lumivaarantie,0.1523809523809524,0.5233888335687653,0.023809523809523808,0.06714285714285714,0.27399194245188285,0.023809523809523808,1.2857142857142858,5.130978871455449,0.021645021645021644,0.22517626120884388,0.7734217358534126,0.03518379081388185,Bayesian Ridge
190,Lukutori,0.2190476190476191,0.6291916325028908,0.11904761904761904,0.15285714285714286,0.4079435885879065,0.11904761904761904,1.0,5.93430162552679,0.10822510822510821,0.27294327634767807,0.7840013343790319,0.14833873714547716,Light Gradient Boosting Machine
191,Louhentori,0.6428571428571429,1.2403060285924523,0.8214285714285714,0.7576190476190476,1.7953113584156015,0.8928571428571429,3.483402158517366,10.293726882577708,6.389254626581815,0.42616042026031054,0.8222189708387763,0.5445383147770634,Light Gradient Boosting Machine
192,Lintulahdenkatu,2.3619047619047615,5.240474735126324,3.7261904761904763,11.281428571428572,36.94804814187049,18.773809523809526,3.0398945969163993,19.055852569295016,12.399389743373279,0.42159228977931573,0.9354076331726567,0.6651128361941827,Gradient Boosting Regressor
193,Linnuntie,0.40952380952380957,0.8755437881237453,0.30952380952380953,0.5766666666666665,1.02849926049738,0.6190476190476191,1.8742891095832273,7.924723738631393,0.20802260298058614,0.3900104894324548,0.8338251730045855,0.2947753699198786,Gradient Boosting Regressor
194,Linnanmäki,1.8000000000000003,4.723308934881372,3.119047619047619,5.790952380952381,27.4332585132968,12.714285714285714,4.592561782450955,22.85185785090509,15.666862283251064,0.39743806489368627,1.042901534985728,0.6886823611253029,Gradient Boosting Regressor
195,Linnakepolku,0.34523809523809534,0.8749464491679023,0.2261904761904762,0.34809523809523807,0.9115528627245728,0.27380952380952384,1.1904761904761905,8.444225818669713,0.18501339929911356,0.31714140386571726,0.8037402274655298,0.20778229908443538,Gradient Boosting Regressor
196,Liisanpuistikko,1.8047619047619048,4.923687064146425,3.488095238095238,6.086190476190477,30.60787097127812,15.964285714285714,2.336515718523928,18.85526045373476,13.912578106364762,0.38973797561761014,1.063269245595142,0.7532534753031648,Light Gradient Boosting Machine
197,Leppävaarankäytävä,1.2976190476190477,2.952667199949808,1.9404761904761905,3.9957142857142864,10.3463901026009,4.845238095238095,3.8968164428454695,17.09265872709438,11.9302382845957,0.46018139132514974,1.0471197249194044,0.6881611631743064,Gradient Boosting Regressor
198,Leppävaaranaukio,1.5452380952380953,3.928662131519276,2.1785714285714284,5.319523809523811,17.98832902494331,6.2976190476190474,6.984601918808028,24.983954196465728,13.955759519669341,0.435150874548675,1.106341325395204,0.6135023886163907,Gradient Boosting Regressor
199,Leppävaaran urheilupuisto,0.3571428571428572,0.89196256537297,0.2619047619047619,0.5052380952380953,0.899576764362312,0.4523809523809524,1.168831168831169,8.089343860855896,0.16561267713341443,0.3497842987462365,0.8735846012232595,0.25650848574724006,Light Gradient Boosting Machine
200,Leppävaaran uimahalli,0.5595238095238095,0.8868511368511366,0.5357142857142857,0.7766666666666667,0.9659871192207096,1.0119047619047619,2.0179078474009353,6.932174890535653,0.31079391678470014,0.5551469470291309,0.8799137636541848,0.5315236726874657,Gradient Boosting Regressor
201,Leppäsuonaukio,2.719047619047619,5.141183630001522,3.2976190476190474,13.281428571428576,29.194242148816276,12.511904761904763,16.277536274717068,35.59345305257635,22.455322281512185,0.659437089656657,1.2468656843700818,0.7997551393821978,Gradient Boosting Regressor
202,Lepolantie,0.5023809523809524,0.7615554779368962,0.40476190476190477,0.7528571428571429,0.6858100327905623,0.6666666666666666,1.0844155844155845,6.035018810981311,0.26456134751065624,0.5466038433111603,0.8285926231122726,0.44039172209903915,Gradient Boosting Regressor
203,Lehtisaarentie,0.8142857142857142,2.395733012306046,1.4166666666666667,1.2623809523809524,6.8797075735988145,2.630952380952381,2.7616444644633096,14.988312780120298,8.649929654956486,0.3176653470218524,0.9346121949265537,0.5526633961345094,Gradient Boosting Regressor
204,Lauttasaarensilta,1.9309523809523808,3.7993751697908174,2.988095238095238,8.424285714285714,16.94012159276146,11.869047619047619,2.3868042452945217,14.81779482287313,10.814784837349682,0.4860934524878201,0.9564458511758925,0.752216131778316,Light Gradient Boosting Machine
205,Lauttasaaren ostoskeskus,1.6761904761904762,4.915099739977489,2.9285714285714284,5.071904761904762,28.556112335111347,10.142857142857142,5.775007366847872,28.631146812351204,16.85897354329848,0.38915246295320094,1.1411132545150688,0.6799112633983482,Gradient Boosting Regressor
206,Lastenlehto,1.3380952380952382,2.924327406659563,1.8452380952380953,3.171904761904762,10.493920323219342,4.630952380952381,3.3532126515756877,12.672037024598023,8.089644705814312,0.43065765798294553,0.9411766489207938,0.5938784429480121,Gradient Boosting Regressor
207,Laivasillankatu,1.4190476190476193,3.7137780335677553,2.4047619047619047,3.786190476190476,14.765914814725457,6.595238095238095,8.553340696159145,27.780395238938894,18.993503814718185,0.4461818246022919,1.1676988403653898,0.7561134947119375,Gradient Boosting Regressor
208,Laivalahden puistotie,0.6761904761904761,1.8513566346078663,0.7976190476190477,0.8766666666666668,3.8124122022966938,0.8214285714285714,5.07134877411375,15.882895622458856,7.0655036208031605,0.3746699817453997,1.0258171046723827,0.44195226719967934,Gradient Boosting Regressor
209,Laajasalon ostoskeskus,0.6142857142857143,1.6359275053304907,1.0119047619047619,1.1147619047619048,2.985111294982091,1.369047619047619,3.192817317185081,14.174253670140066,7.583813751044609,0.39564331501831507,1.0536526672953914,0.6517380189255189,Gradient Boosting Regressor
210,Laajalahden keskus,0.47380952380952385,0.7175165909884738,0.39285714285714285,0.5528571428571429,0.6334178171640288,0.6547619047619048,2.1358216796004816,5.508039842315869,0.26371350104068997,0.5510000564206726,0.8344105853734444,0.45685934326337174,Bayesian Ridge
211,Laajalahden aukio,1.4761904761904763,4.035816160204912,3.0476190476190474,5.5909523809523805,19.355940952541783,12.07142857142857,3.202213203851829,24.411123574008222,17.644725924311054,0.4353477817316044,1.1902147054599084,0.8987825171233121,Light Gradient Boosting Machine
212,Käskynhaltijantie,0.2738095238095239,0.6548492257538714,0.16666666666666666,0.21476190476190485,0.45880036186616135,0.16666666666666666,1.1796536796536796,6.1428465584944805,0.1515151515151515,0.33980357443938636,0.812682132214023,0.20683695835440902,Light Gradient Boosting Machine
213,Käpyläntie,0.9357142857142855,1.718882194279505,1.2976190476190477,1.8528571428571428,3.806588621187541,2.3452380952380953,2.2389909393529193,10.480214639407787,7.688505817844216,0.43284172468120047,0.7951187075527071,0.6002512466953036,Gradient Boosting Regressor
214,Käpylän asema,0.6476190476190476,1.6181159420289863,0.8928571428571429,0.9385714285714288,3.128656719776758,1.25,2.3200410460061764,12.655326499634848,5.939822821339393,0.3681351448300601,0.9198082558885345,0.5075392621737961,Gradient Boosting Regressor
215,Kylävoudintie,0.5452380952380953,0.96688443670151,0.7738095238095238,0.71,1.1091790777881645,0.7738095238095238,2.048443619872191,8.393890372113368,6.717687074829932,0.4378103477760677,0.7763801084124596,0.6213465634376506,Gradient Boosting Regressor
216,Kuusitie,1.2452380952380953,2.793398533007335,1.75,2.505238095238095,9.992761779782104,4.154761904761905,2.752074623225115,13.01007776743534,8.456101726685198,0.3748623452570821,0.8409154275998955,0.5268141945773525,Gradient Boosting Regressor
217,Kuunkatu,0.4690476190476191,1.0232516396941824,0.7619047619047619,0.6338095238095237,1.2757727738769182,0.8333333333333334,1.3537238990200662,8.61548465438083,6.476964769647697,0.37661177854649713,0.8215980729383507,0.6117551732734978,Gradient Boosting Regressor
218,Kutsuntatie,0.25238095238095243,0.40801908431966216,0.14285714285714285,0.19095238095238104,0.17460164246447346,0.14285714285714285,1.0952380952380953,3.26360216533627,0.12987012987012986,0.4951405767095749,0.8004835658659534,0.2802682509676838,Light Gradient Boosting Machine
219,Kustaankatu,1.169047619047619,2.9736733960034933,2.0,2.238571428571428,9.96671032199043,5.023809523809524,3.8445120154883106,15.260838185965989,11.025753302616598,0.3931108836441927,0.9999450469985898,0.6725318579656251,Light Gradient Boosting Machine
220,Kustaankartano,0.21666666666666679,0.7922894218514656,0.11904761904761904,0.17190476190476187,0.6730418878064813,0.14285714285714285,1.0844155844155845,7.669349117906639,0.09791795506081219,0.24303533515316966,0.888712270052224,0.13353589843580743,Light Gradient Boosting Machine
221,Kulttuuriaukio,0.8214285714285713,1.5047599337748347,1.0,1.6004761904761904,2.6673032971219937,1.7142857142857142,2.929474170768653,11.05600093980457,6.183403174290744,0.5459866878054531,1.0001829991806133,0.6646794460240301,Light Gradient Boosting Machine
222,Kulosaari (M),0.7047619047619046,3.1877785596997423,1.5,1.2719047619047619,11.353060011162611,2.738095238095238,2.6564774730911367,21.908014349415993,10.762947193039292,0.2550821249885003,1.1537872911500553,0.5429112795363352,Light Gradient Boosting Machine
223,Kuikkarinne,1.2880952380952375,2.4404279540016978,1.9047619047619047,3.138571428571428,7.714442392921906,4.976190476190476,2.6881401594465095,13.273313066718318,10.153106809429355,0.44540936277355525,0.8438735178417754,0.6586460077982335,Light Gradient Boosting Machine
224,Kriikunakuja,0.7,1.416870415647922,0.9404761904761905,1.1385714285714288,2.324103337241785,1.2738095238095237,2.482386526839713,11.14118124885367,6.300362526337574,0.4451535570817675,0.901035579213707,0.5980804593445517,Gradient Boosting Regressor
225,Koskelantie,1.5285714285714287,3.3457038071952487,2.369047619047619,5.376666666666666,13.524714930527983,8.25,2.602165936581217,17.27444500596344,10.839103018369102,0.4936148111939387,1.0804133338034272,0.7650260703083628,Gradient Boosting Regressor
226,Koskelan varikko,0.8285714285714285,0.8858641358641357,0.7261904761904762,1.190952380952381,1.002107874157699,0.7976190476190477,1.9561414008418614,6.252241073407808,4.869980250164582,0.649047619047619,0.6939269064269062,0.5688492063492063,Bayesian Ridge
227,Korppaanmäentie,0.9571428571428571,1.7084837194861644,1.4047619047619047,1.7909523809523809,4.1477215934446585,2.6666666666666665,1.554672804653642,9.863509054766585,6.777989313002513,0.43715016951405966,0.7803056168802561,0.6415885572470029,Gradient Boosting Regressor
228,Korkeasaari,0.5095238095238095,1.987500958515451,0.35714285714285715,0.9004761904761904,4.211116871464836,0.8571428571428571,2.084989816921929,17.883731799764394,0.18850899203827157,0.26690878038979304,1.0411318312223343,0.18708559373116337,Light Gradient Boosting Machine
229,Korjaamo,1.8666666666666667,6.367679590173478,4.892857142857143,6.82904761904762,49.29805469628233,30.36904761904762,2.6276442347071023,23.01970739989445,18.730808518661497,0.32459885784478737,1.107290101120647,0.850829914376324,Gradient Boosting Regressor
230,Komentajankatu,0.46190476190476193,1.0759088581669232,0.7142857142857143,0.43380952380952376,1.381819272464245,0.7142857142857143,2.4906204906204907,9.096950934169692,6.2358276643990935,0.3368266416242428,0.7845659912570009,0.5208659406560456,Gradient Boosting Regressor
231,Komeetankatu,0.6904761904761904,1.28319142226427,0.7619047619047619,0.9576190476190474,2.1279299832296417,0.9047619047619048,2.19393310098042,9.605988411252033,4.992069736365567,0.43077487537714804,0.8005585603606374,0.47533779351961164,Light Gradient Boosting Machine
232,Koivu-Mankkaa,0.3857142857142858,0.7929675181330812,0.32142857142857145,0.5814285714285714,0.7337957642095548,0.5833333333333334,1.4055864770150484,6.554473954955003,0.19877843610562504,0.4108276643990931,0.8445966496047089,0.3423563869992442,Gradient Boosting Regressor
233,Kiskontie,0.7190476190476192,2.006372006830442,0.8214285714285714,1.01,4.4435604572854,0.8452380952380952,5.753708912695087,17.290064951946803,7.1902201740911424,0.3627018388813024,1.0120537181128988,0.4143448159405606,Light Gradient Boosting Machine
234,Kirkkoherrantie,0.2976190476190477,0.8394383394383392,0.19047619047619047,0.38619047619047625,0.758161685069738,0.35714285714285715,1.1848072562358276,7.54593322277654,0.11098476536264552,0.3147069209039549,0.8876349051137185,0.20141242937853104,Light Gradient Boosting Machine
235,Kirjurinkuja,1.4095238095238094,2.409812752731004,1.7857142857142858,4.5147619047619045,8.120350985147487,6.261904761904762,3.1015677571669507,12.213484446358171,6.983772113370667,0.5668092750034893,0.969053669076422,0.7180860747510424,Orthogonal Matching Pursuit
236,Kiasma,2.473809523809524,6.514386673397274,2.6904761904761907,15.738571428571433,48.154920805365926,9.166666666666666,4.087705844338169,35.55260504660838,16.233200953613615,0.42835017709830736,1.1279925387866812,0.46586689135812065,Gradient Boosting Regressor
237,Kesäkatu,0.8690476190476191,3.840333566189313,1.4761904761904763,1.8480952380952378,15.59680135538263,2.6904761904761907,4.277363545375233,27.575237432711155,12.12771754864595,0.2731427686996407,1.2070217097524052,0.4639685386130884,Light Gradient Boosting Machine
238,Keilaranta,0.6904761904761905,1.5400274624198471,0.25,1.1909523809523812,2.5672465083289664,0.27380952380952384,5.080911152339724,13.76190299853971,0.21696557410843126,0.4147091788812326,0.9249609663647135,0.1501533233880325,Gradient Boosting Regressor
239,Keilaniemi (M),0.907142857142857,1.9720021286660367,0.8452380952380952,1.7671428571428571,4.496225339492734,1.0357142857142858,5.25766161792185,15.510175893912493,6.050775148769185,0.3640527348385361,0.7913999017855116,0.33920924112252054,Gradient Boosting Regressor
240,Keilalahti,0.8833333333333334,1.6204535898244514,0.30952380952380953,2.4623809523809523,2.889327596673219,0.47619047619047616,5.10683198010387,14.578285411860346,0.21920987358775376,0.44075438354906826,0.8085532336448499,0.15444223682312364,Gradient Boosting Regressor
241,Kauppakorkeakoulu,2.8666666666666667,5.407042832837886,3.1904761904761907,15.824285714285717,33.60235661988294,13.047619047619047,6.751673564717007,25.893415906457214,16.90481823467599,0.6328608992140545,1.193688135794893,0.704346847962486,Gradient Boosting Regressor
242,Katariina Saksilaisen katu,0.5809523809523809,1.555137844611529,0.8571428571428571,0.7671428571428572,2.7436481227717704,1.0238095238095237,3.58023092888778,13.222428688888813,6.963877604542998,0.35229458167789485,0.9430491282620095,0.5197788910001727,Gradient Boosting Regressor
243,Kasarmitori,1.70952380952381,3.5673948809991223,2.5,6.5528571428571425,14.85492875837888,8.547619047619047,6.767363674337549,22.097492973537097,13.999905630592028,0.5214672130680037,1.0881857603526788,0.7625913283027907,Gradient Boosting Regressor
