,Lat,Lon,Helsinki Central Library,Amos Rex,Helsinki Olympic Stadium,Helsinki Cathedral,Senate Square,Vanha Kauppahalli,Helsinki ZOO,Sibelius Monument,Loyly,Suomenlinna,Helsinki Market Square,Temppeliaukio Church,Seurasaari Open-Air Museum,Linnanmaki Amusement Park,Allas Sea Pool
1584,60.25599,24.71322,19.086328000000016,19.568001000000017,17.84877500000001,20.32684800000002,20.236696000000016,20.41537200000002,22.17958400000001,17.246371000000007,21.326976000000013,21.826731000000013,20.22056400000002,18.76485400000002,15.720076000000006,18.547219000000023,20.64222500000002
1585,60.25734,24.71322,19.461785000000013,19.940537000000017,18.221311000000007,20.69938400000002,20.612153000000013,20.78790800000002,22.55504100000001,17.618907000000007,21.702433000000013,22.202188000000014,20.59310000000002,19.14031100000002,16.092612000000006,18.92267600000002,21.01476100000002
1586,60.25869,24.71322,19.740886000000025,20.21955100000002,18.50032500000001,20.978398000000023,20.89125400000002,21.06692200000002,22.834142000000018,17.89792100000001,21.98153400000002,22.48128900000002,20.872114000000025,19.41941200000003,16.371626000000003,19.201777000000032,21.293775000000025
1587,60.26004,24.71322,19.741676000000027,20.220341000000023,18.501115000000013,20.979188000000025,20.892044000000023,21.06771200000002,22.83493200000002,17.89871100000001,21.982324000000023,22.482079000000024,20.872904000000023,19.42020200000003,16.372416,19.20256700000003,21.294565000000024
1588,60.2614,24.71322,19.793162000000024,20.27182700000002,18.55260100000001,21.030674000000023,20.94353000000002,21.11919800000002,22.886418000000017,17.950197000000006,22.03381000000002,22.53356500000002,20.92439000000002,19.47168800000003,16.423902000000002,19.254053000000027,21.34605100000002
1589,60.26275,24.71322,20.74078900000002,21.21945400000002,19.50022800000001,21.97830100000002,21.89115700000002,22.06682500000002,23.834045000000017,18.897824000000007,22.98143700000002,23.48119200000002,21.87201700000002,20.41931500000003,17.371529000000006,20.201680000000028,22.29367800000002
1590,60.2641,24.71322,20.74078900000002,21.21945400000002,19.50022800000001,21.97830100000002,21.89115700000002,22.06682500000002,23.834045000000017,18.897824000000007,22.98143700000002,23.48119200000002,21.87201700000002,20.41931500000003,17.371529000000006,20.201680000000028,22.29367800000002
1591,60.26545,24.71322,20.74078900000002,21.21945400000002,19.50022800000001,21.97830100000002,21.89115700000002,22.06682500000002,23.834045000000017,18.897824000000007,22.98143700000002,23.48119200000002,21.87201700000002,20.41931500000003,17.371529000000006,20.201680000000028,22.29367800000002
1592,60.14657,24.71593,14.782687000000003,14.419414000000003,15.155210000000016,15.472589000000005,15.359395000000003,15.386283,19.009901,14.552806000000013,15.298645000000002,16.287096000000005,15.191475,14.293854000000008,12.631309000000003,15.860119000000008,15.613136000000004
1593,60.14792,24.71593,14.550288000000002,14.187015,14.922811000000014,15.240190000000004,15.126996000000002,15.153884,18.777502000000002,14.320407000000012,15.066246000000001,16.054697000000004,14.959076,14.061455000000008,12.398910000000003,15.627720000000007,15.380737000000003
1594,60.15062,24.71593,14.647665000000003,14.284392000000002,15.020188000000013,15.340543000000004,15.227349,15.251261000000001,18.877854999999997,14.41778400000001,15.166599,16.155050000000006,15.056453,14.161808000000006,12.496287000000004,15.728073000000006,15.478114000000003
1595,60.15468,24.71593,14.293806000000002,13.930533,14.666329000000012,14.986684000000002,14.87349,14.897402,18.523995999999993,14.06392500000001,14.81274,15.801191000000005,14.702594,13.807949000000006,12.142428000000004,15.374214000000006,15.124255000000003
1596,60.15603,24.71593,14.265985,13.902712,14.506448000000002,14.957025000000002,14.843830999999998,14.869580999999998,18.494337,13.883095000000003,14.783080999999997,15.771532000000002,14.674772999999998,13.778290000000004,11.988558000000005,15.190294000000003,15.096434
1597,60.15738,24.71593,14.205937,13.842664,14.4464,14.896977000000001,14.783782999999998,14.809532999999998,18.434289000000003,13.823047000000003,14.723032999999997,15.711484000000002,14.614724999999996,13.718242000000004,11.928510000000005,15.130246000000003,15.036386
1598,60.15873,24.71593,13.786508000000001,13.423235,14.026971000000003,14.477548000000002,14.364353999999999,14.390104,18.014860000000006,13.403618000000003,14.303604,15.292055000000003,14.195295999999999,13.298813000000006,11.509081000000005,14.710817000000004,14.616957000000003
1599,60.16008,24.71593,13.989368,13.626095,13.910793000000002,14.680408000000002,14.567213999999998,14.592963999999998,18.217720000000003,13.287440000000002,14.506463999999998,15.494915000000002,14.398155999999997,13.501673000000004,11.393973000000004,14.594639000000003,14.819817
1600,60.16143,24.71593,13.878431,13.515158,13.754821000000002,14.569471000000002,14.456276999999998,14.482026999999999,18.07103199999999,13.131468000000002,14.395526999999998,15.383978000000003,14.287218999999997,13.390736000000004,11.238001000000004,14.438667000000002,14.70888
1601,60.16278,24.71593,13.854980000000003,13.491707000000002,13.699198000000006,14.552521000000002,14.439326999999999,14.458576,18.03101899999999,13.091455,14.378577,15.367028000000003,14.263768,13.373786000000006,11.175297000000002,14.398654,14.685429000000005
1602,60.16413,24.71593,13.98617799999999,13.62290499999999,13.829430000000004,14.686921999999997,14.573727999999996,14.58977399999999,18.16511599999999,13.225552000000004,14.512977999999995,15.501428999999998,14.39496599999999,13.508187,11.305529,14.532751000000005,14.816626999999993
1603,60.16548,24.71593,14.05318699999999,13.68991399999999,13.896439000000004,14.745116999999995,14.631922999999993,14.65678299999999,18.223310999999992,13.283747000000002,14.571172999999993,15.559623999999996,14.46197499999999,13.566381999999997,11.372538,14.590946000000002,14.883635999999994
1604,60.16683,24.71593,14.106394999999992,13.74312199999999,13.949647000000004,14.798324999999995,14.685130999999995,14.709990999999992,18.27651899999999,13.336955000000001,14.624380999999994,15.612831999999997,14.51518299999999,13.619589999999999,11.425746,14.644154000000002,14.936843999999994
1605,60.16818,24.71593,14.247660999999995,13.884387999999994,14.089731000000008,14.939368999999994,14.826174999999992,14.851256999999993,18.417562999999994,13.477999,14.765424999999992,15.753875999999995,14.656448999999993,13.760633999999996,11.565830000000004,14.785198000000001,15.078109999999997
1606,60.16954,24.71593,14.247660999999995,13.884387999999994,14.089731000000008,14.939368999999994,14.826174999999992,14.851256999999993,18.417562999999994,13.477999,14.765424999999992,15.753875999999995,14.656448999999993,13.760633999999996,11.565830000000004,14.785198000000001,15.078109999999997
1607,60.17089,24.71593,13.901586999999997,13.547153999999999,13.734661999999997,14.584793999999999,14.471599999999997,14.514023,18.05087299999999,13.111308999999997,14.410849999999996,15.399301,14.319214999999998,13.406059,11.214334000000003,14.418507999999997,14.740876000000002
1608,60.17224,24.71593,14.190961999999999,13.82977,14.020851000000008,14.874169,14.760974999999998,14.796639,18.340247999999992,13.400684,14.700224999999998,15.688676000000001,14.601831,13.695434000000002,11.496950000000004,14.707882999999999,15.023492000000005
1609,60.17359,24.71593,14.011427,13.650235,13.841316000000008,14.694634,14.581439999999999,14.617104000000001,18.160712999999994,13.221148999999999,14.520689999999998,15.509141000000001,14.422296000000001,13.515899000000003,11.317415000000004,14.528348,14.843957000000003
1610,60.17494,24.71593,14.196492000000001,13.835300000000002,14.026381000000008,14.879699,14.766504999999999,14.802169000000001,18.345777999999992,13.406214,14.705755,15.694206000000001,14.607361000000001,13.700964000000004,11.502480000000006,14.713413000000001,15.029022000000005
1611,60.17629,24.71593,14.214381999999997,13.853189999999998,13.930734,14.897588999999998,14.784394999999996,14.820058999999999,18.246944999999993,13.307380999999998,14.723644999999998,15.712095999999999,14.625250999999999,13.718854,11.430498999999998,14.614580000000002,15.046912000000003
1612,60.17764,24.71593,14.296356999999999,13.935165,14.012709,14.979563999999998,14.866369999999996,14.902034,18.32891999999999,13.389355999999998,14.805619999999998,15.794071,14.707225999999999,13.800829000000002,11.512474,14.696555000000002,15.128887000000002
1613,60.17899,24.71593,14.434608999999998,14.073417,14.150960999999999,15.117816,15.004621999999998,15.040286,18.467171999999987,13.527607999999999,14.943871999999997,15.932323,14.845478,13.939081000000002,11.650725999999999,14.834807000000003,15.267139000000002
1614,60.18034,24.71593,14.635645,14.272371999999999,14.285891000000001,15.326918999999997,15.213724999999997,15.239241,18.60210199999999,13.662537999999998,15.152974999999996,16.141426,15.044433,14.148183999999999,11.785656,14.969737000000002,15.466094000000004
1615,60.18169,24.71593,14.412728999999999,14.049455999999998,14.062975,15.104002999999995,14.990808999999995,15.016324999999998,18.37918599999999,13.439621999999998,14.930058999999996,15.918509999999996,14.821516999999998,13.925267999999999,11.562739999999998,14.746821000000002,15.243178000000002
1616,60.18304,24.71593,14.522082999999997,14.158809999999995,14.121099999999993,15.206557999999992,15.09336399999999,15.125678999999996,18.437311,13.497746999999992,15.03261399999999,16.021064999999993,14.930870999999996,14.027822999999993,11.611703999999996,14.804945999999996,15.352532
1617,60.1844,24.71593,14.540593000000001,14.17732,14.139609999999998,15.225067999999995,15.111873999999997,15.144189000000003,18.455821,13.516256999999998,15.051123999999996,16.039574999999996,14.949381,14.046332999999999,11.630214,14.823456000000002,15.371042000000005
1618,60.18575,24.71593,14.503834000000001,14.140561,14.102850999999998,15.188308999999995,15.075114999999997,15.107430000000003,18.419061999999997,13.479497999999998,15.014364999999996,16.002815999999996,14.912622,14.009573999999999,11.593455,14.786697000000002,15.334283000000005
1619,60.1871,24.71593,14.797598000000004,14.434325000000003,14.396615,15.482072999999998,15.368878999999998,15.401194000000004,18.712825999999996,13.773261999999999,15.308128999999997,16.29658,15.206386000000002,14.303338,11.887219000000004,15.080461000000003,15.628047000000006
1620,60.18845,24.71593,14.656117000000004,14.292844000000002,14.255134,15.340592,15.227397999999997,15.259713000000003,18.571344999999997,13.631780999999998,15.166647999999997,16.155099,15.064905000000003,14.161857,11.745738000000003,14.938980000000003,15.486566000000007
1621,60.1898,24.71593,14.716820000000006,14.353547000000004,14.315837000000002,15.401295,15.288101,15.320416000000005,18.632047999999994,13.692484,15.227350999999999,16.215802,15.125608000000003,14.222560000000001,11.806441000000005,14.999683000000005,15.547269000000007
1622,60.19115,24.71593,14.792960000000004,14.429687000000003,14.391977,15.477435,15.364240999999998,15.396556000000004,18.708187999999996,13.768623999999999,15.303490999999998,16.291942000000002,15.201748000000004,14.2987,11.882581000000004,15.075823000000003,15.623409000000008
1623,60.1925,24.71593,15.111678000000007,14.748405000000005,14.307155000000002,15.796153000000002,15.682959,15.715274000000006,18.643696,13.704751000000003,15.622209000000002,16.61066,15.520466000000006,14.617418000000002,12.178456000000002,15.011331000000004,15.94212700000001
1624,60.19385,24.71593,15.270405000000007,14.907132000000006,14.148428000000001,15.954880000000003,15.841686000000001,15.874001000000007,18.484969,13.546024000000003,15.780936000000002,16.769387,15.679193000000007,14.776145000000003,12.019729000000002,14.852604000000003,16.10085400000001
1625,60.1952,24.71593,15.212970999999996,15.005353000000001,13.969685999999994,16.053100999999998,15.939906999999996,15.972222000000002,18.306227000000003,13.367281999999996,15.879156999999996,16.867607999999997,15.777414,14.874365999999998,11.840986999999993,14.673861999999996,16.199075000000004
1626,60.19655,24.71593,15.176950000000001,15.386055,13.933665000000001,16.411738,16.320608999999994,16.352924,18.270205999999998,13.331261000000001,16.259858999999995,17.248309999999993,16.158116,14.855476,11.804966,14.637841,16.579777000000007
1627,60.1979,24.71593,14.996598,15.215146999999998,13.753313,16.231386,16.146966,16.182016,18.089854,13.150909000000002,16.088950999999994,17.07740199999999,15.987207999999999,14.675123999999999,11.624614,14.457488999999999,16.408869000000003
1628,60.19925,24.71593,15.181757000000003,15.400306,13.938472,16.416545000000003,16.332125,16.367175000000003,18.275012999999994,13.336068000000003,16.274109999999997,17.262560999999984,16.172367,14.860283,11.809773000000002,14.642648000000003,16.594027999999998
1629,60.20061,24.71593,14.936588,15.385413999999997,13.693303,16.171376,16.086955999999997,16.2599,18.029844,13.090899000000002,16.260032,17.24848300000001,16.065092,14.615113999999998,11.564604,14.397478999999999,16.486753
1630,60.20196,24.71593,14.980638,15.456578999999998,13.737353,16.215426,16.131006,16.30395,18.073894000000006,13.134949000000002,16.341016999999994,17.329468000000006,16.109142,14.659163999999999,11.608654,14.441529000000001,16.530803
1631,60.20331,24.71593,15.123264000000002,15.618757,13.899531000000001,16.377604,16.273632,16.466128,18.21651999999998,13.285365999999996,16.50592499999999,17.49437600000001,16.271320000000003,14.801790000000002,11.770831999999999,14.584155000000003,16.692980999999996
1632,60.20466,24.71593,15.144782000000001,15.640285999999998,13.921059999999999,16.399133,16.29515,16.487656999999995,18.238037999999985,13.306883999999995,16.602468999999996,17.590919999999997,16.292849,14.823308,11.792360999999998,14.605673000000001,16.71451
1633,60.20601,24.71593,14.958515,15.454018999999997,13.734792999999998,16.212865999999998,16.108882999999995,16.301389999999998,18.051770999999984,13.120616999999992,16.416202,17.404653,16.106582,14.637041,11.606093999999995,14.419405999999999,16.528243000000003
1634,60.20736,24.71593,14.939316000000002,15.434819999999998,13.715594,16.193666999999998,16.089684,16.282190999999997,18.03257199999998,13.101417999999994,16.404725999999997,17.393177,16.087383,14.617842000000001,11.586894999999997,14.400207,16.509044
1635,60.20871,24.71593,15.215059000000004,15.685317999999999,13.966092,16.444165,16.364264000000002,16.532689,18.30831499999998,13.363687999999996,16.929453999999996,17.91790499999999,16.337881000000003,14.893585000000003,11.837392999999999,14.675950000000002,16.759541999999996
1636,60.21006,24.71593,15.023441000000004,15.4937,13.774474000000001,16.252547000000003,16.172646000000004,16.341071000000003,18.11669699999998,13.172069999999998,16.737835999999998,17.726286999999992,16.146263,14.701967000000003,11.645775,14.484332000000004,16.567923999999998
1637,60.21141,24.71593,14.879396,15.349654999999997,13.630428999999998,16.108501999999998,16.028601,16.197025999999997,17.972651999999982,13.028024999999994,16.593791,17.582241999999994,16.002218,14.557922000000001,11.501729999999997,14.340287,16.423879
1638,60.21276,24.71593,14.912794000000005,15.413358000000002,13.689839000000003,16.172205000000005,16.06316200000001,16.256125000000008,18.00605,13.074896,16.664486999999998,17.652937999999992,16.065921000000003,14.591320000000007,11.561853999999999,14.373685000000009,16.487582000000007
1639,60.21411,24.71593,14.887293000000009,15.385143000000003,13.664338000000008,16.143990000000006,16.03766100000001,16.23062400000001,17.980549,13.049395000000004,16.670738999999987,17.627696000000004,16.037706000000007,14.56581900000001,11.536353000000004,14.348184000000012,16.459367000000007
1640,60.21547,24.71593,14.995009,15.488549000000006,13.769323000000004,16.24739600000001,16.145377000000003,16.33592000000001,18.088265000000003,13.157110999999995,16.78634099999999,17.735412000000007,16.141112000000007,14.673535000000001,11.640623999999999,14.455900000000003,16.562773000000007
1641,60.21682,24.71593,15.077727000000003,15.573999000000006,13.854772,16.332846000000007,16.228095000000003,16.421058000000006,18.170983,13.239828999999999,16.872174999999984,17.818130000000004,16.22656200000001,14.756253000000005,11.726073999999999,14.538618000000007,16.648223000000005
1642,60.21817,24.71593,15.368348000000003,15.864620000000006,14.145393000000002,16.62346700000001,16.518716000000005,16.711679000000007,18.461604,13.530449999999998,17.162795999999986,18.10875100000001,16.51718300000001,15.046874000000006,12.016695,14.829239000000006,16.938844000000007
1643,60.21952,24.71593,15.509733000000002,16.006005000000005,14.286778,16.76485200000001,16.660101000000004,16.85306400000001,18.602989000000004,13.671834999999998,17.30418099999999,18.25013600000001,16.65856800000001,15.188259000000004,12.158079999999998,14.970624000000004,17.08022900000001
1644,60.22087,24.71593,15.419629000000006,15.916748000000002,14.196674000000005,16.675595000000005,16.56999700000001,16.76296000000001,18.512884999999997,13.581731000000001,17.38227699999999,18.160032000000005,16.569311000000006,15.098155000000007,12.068689000000001,14.88052000000001,16.990972000000003
1645,60.22222,24.71593,15.265435999999998,15.772864999999996,14.042480999999997,16.528997999999994,16.415803999999998,16.608766999999997,18.35869199999999,13.427537999999998,17.50608399999999,18.00583899999999,16.425427999999997,14.943961999999997,11.914496000000002,14.726327,16.847088999999993
1646,60.22357,24.71593,15.259092999999998,15.766521999999997,14.036137999999998,16.522655,16.409461,16.602424,18.352348999999993,13.421194999999999,17.499740999999993,17.999495999999997,16.419085,14.937618999999998,11.908153000000002,14.719984,16.840745999999996
1647,60.22492,24.71593,15.949603,16.457031999999998,14.726647999999997,17.213164999999993,17.099970999999993,17.292933999999995,19.04285899999999,14.111705,18.167961999999996,18.69000599999999,17.109594999999995,15.628129,12.598663000000002,15.410494,17.531255999999992
1648,60.22762,24.71593,16.579570999999994,17.073434999999982,15.354208999999994,17.832281999999992,17.729938999999995,17.92080599999999,19.672826999999998,14.741672999999997,18.820218999999998,19.319974,17.725997999999993,16.258096999999996,13.225509999999996,16.040461999999998,18.147658999999994
1649,60.22897,24.71593,16.488190999999997,16.982054999999985,15.262828999999993,17.740901999999995,17.638558999999997,17.82942599999999,19.581447,14.650292999999996,18.728839,19.228594,17.634617999999996,16.166716999999995,13.134129999999995,15.949081999999997,18.056278999999996
1650,60.23033,24.71593,16.570518999999997,17.07087699999999,15.347563999999991,17.829724,17.720886999999994,17.913849999999996,19.663774999999998,14.732620999999993,18.811166999999998,19.310921999999998,17.72344,16.24904499999999,13.219578999999996,16.031409999999994,18.145101
1651,60.23168,24.71593,16.507598,16.997054,15.277828,17.755900999999998,17.657966000000002,17.844424999999994,19.60085399999999,14.669700000000004,18.748245999999995,19.248000999999995,17.649617000000003,16.186124000000003,13.149129000000002,15.968489000000005,18.071278
1652,60.23303,24.71593,16.387796,16.878565999999996,15.159339999999998,17.63741299999999,17.538164,17.72593699999999,19.48105199999999,14.549898000000004,18.628443999999995,19.128199,17.531128999999996,16.066322000000003,13.030641000000001,15.848687000000005,17.952789999999993
1653,60.23438,24.71593,16.215015,16.705785,14.986558999999996,17.464631999999998,17.365383,17.553155999999994,19.308270999999998,14.377117000000002,18.455663,18.955418,17.358348000000003,15.893541,12.857859999999999,15.675906000000003,17.780009
1654,60.23573,24.71593,16.29238,16.774706,15.05548,17.533553,17.442747999999998,17.622076999999997,19.385635999999995,14.453076000000001,18.533027999999998,19.032783,17.427269,15.970906000000005,12.926781000000002,15.753271000000007,17.84893
1655,60.23708,24.71593,16.527362,17.009687999999997,15.290462,17.768535,17.67773,17.857058999999996,19.620617999999993,14.688058000000002,18.768009999999997,19.267765,17.662251,16.205888000000005,13.161763000000002,15.988253000000006,18.083912
1656,60.23843,24.71593,17.126995,17.609321,15.890094999999999,18.368168,18.277363,18.456692,20.220250999999998,15.287691,19.367643,19.867398,18.261884000000002,16.80552100000001,13.761396000000003,16.587886000000008,18.683545000000002
1657,60.23978,24.71593,17.010828,17.493153999999997,15.773928,18.252001,18.161196,18.340525,20.104083999999997,15.171524000000002,19.251476,19.751231,18.145717,16.689354000000005,13.645229000000002,16.471719000000007,18.567378
1658,60.24113,24.71593,17.17398,17.656305999999997,15.93708,18.415153,18.324347999999997,18.503676999999996,20.267235999999993,15.334676000000002,19.414627999999997,19.914382999999997,18.308868999999998,16.852506000000005,13.808381000000002,16.634871000000008,18.730529999999998
1659,60.24248,24.71593,17.412270999999997,17.894596999999994,16.175371,18.653443999999997,18.562638999999997,18.741967999999993,20.50552699999999,15.572967,19.652918999999994,20.152673999999994,18.547159999999995,17.090797000000002,14.046672000000003,16.873162000000004,18.968820999999995
1660,60.24383,24.71593,17.611896,18.094222,16.374996,18.853068999999998,18.762264,18.941592999999997,20.705151999999995,15.772592000000001,19.852543999999998,20.352299,18.746785,17.290422000000007,14.246297000000002,17.07278700000001,19.168446
1661,60.24519,24.71593,17.758041000000006,18.240367000000003,16.521140999999997,18.999214000000002,18.908409000000002,19.087738,20.851297,15.918737,19.998689000000002,20.498444000000003,18.892930000000003,17.43656700000001,14.392442000000003,17.218932000000013,19.314591000000004
1662,60.24654,24.71593,17.895321000000013,18.373986000000013,16.654760000000003,19.132833000000012,19.045689000000014,19.221357000000012,20.98857700000001,16.052356000000003,20.135969000000014,20.635724000000014,19.026549000000013,17.57384700000002,14.526061000000006,17.35621200000002,19.448210000000014
1663,60.24789,24.71593,18.08322400000002,18.56188900000002,16.84266300000001,19.320736000000018,19.23359200000002,19.409260000000017,21.176480000000016,16.240259000000002,20.32387200000002,20.82362700000002,19.21445200000002,17.761750000000024,14.713964000000004,17.544115000000026,19.63611300000002
1664,60.24924,24.71593,18.23196000000002,18.710625000000014,16.991399000000005,19.469472000000017,19.382328000000015,19.557996000000013,21.32521600000001,16.388995,20.472608000000015,20.972363000000016,19.363188000000015,17.910486000000024,14.862700000000004,17.692851000000026,19.784849000000015
1665,60.25059,24.71593,18.349371000000023,18.82803600000002,17.10881000000001,19.58688300000002,19.49973900000002,19.675407000000018,21.442627000000016,16.506406000000005,20.59001900000002,21.08977400000002,19.48059900000002,18.027897000000028,14.980111000000004,17.810262000000026,19.90226000000002
1666,60.25194,24.71593,18.52101500000002,19.01563100000002,17.29640500000001,19.77447800000002,19.67138300000002,19.86300200000002,21.614271000000016,16.683117000000014,20.76166300000002,21.26141800000002,19.66819400000002,18.199541000000025,15.167706000000006,17.981906000000027,20.08985500000002
1667,60.25329,24.71593,18.50319600000002,18.98186100000002,17.26263500000001,19.74070800000002,19.65356400000002,19.82923200000002,21.596452000000017,16.660231000000007,20.74384400000002,21.24359900000002,19.63442400000002,18.181722000000025,15.133936000000006,17.964087000000028,20.05608500000002
1668,60.25464,24.71593,19.086328000000016,19.568001000000017,17.84877500000001,20.32684800000002,20.236696000000016,20.41537200000002,22.17958400000001,17.246371000000007,21.326976000000013,21.826731000000013,20.22056400000002,18.76485400000002,15.720076000000006,18.547219000000023,20.64222500000002
1669,60.25599,24.71593,19.566844000000025,20.04550900000002,18.32628300000001,20.80435600000002,20.71721200000002,20.89288000000002,22.660100000000018,17.723879000000007,21.80749200000002,22.30724700000002,20.69807200000002,19.24537000000003,16.197584000000003,19.02773500000003,21.11973300000002
1670,60.25734,24.71593,19.461785000000013,19.940537000000017,18.221311000000007,20.69938400000002,20.612153000000013,20.78790800000002,22.55504100000001,17.618907000000007,21.702433000000013,22.202188000000014,20.59310000000002,19.14031100000002,16.092612000000006,18.92267600000002,21.01476100000002
1671,60.25869,24.71593,19.675062000000022,20.15372700000002,18.43450100000001,20.91257400000002,20.825430000000022,21.00109800000002,22.76831800000002,17.832097000000008,21.915710000000022,22.415465000000022,20.806290000000022,19.35358800000003,16.305802000000003,19.13595300000003,21.227951000000022
1672,60.26004,24.71593,19.793162000000024,20.27182700000002,18.55260100000001,21.030674000000023,20.94353000000002,21.11919800000002,22.886418000000017,17.950197000000006,22.03381000000002,22.53356500000002,20.92439000000002,19.47168800000003,16.423902000000002,19.254053000000027,21.34605100000002
1673,60.2614,24.71593,19.814918000000024,20.29358300000002,18.57435700000001,21.052430000000022,20.96528600000002,21.14095400000002,22.908174000000017,17.97195300000001,22.05556600000002,22.55532100000002,20.946146000000024,19.49344400000003,16.445658,19.27580900000003,21.367807000000024
1674,60.26275,24.71593,19.865213000000022,20.343878000000018,18.624652000000008,21.10272500000002,21.01558100000002,21.191249000000017,22.958469000000015,18.02224800000001,22.10586100000002,22.60561600000002,20.996441000000022,19.543739000000027,16.495953,19.32610400000003,21.418102000000022
1675,60.2641,24.71593,20.74078900000002,21.21945400000002,19.50022800000001,21.97830100000002,21.89115700000002,22.06682500000002,23.834045000000017,18.897824000000007,22.98143700000002,23.48119200000002,21.87201700000002,20.41931500000003,17.371529000000006,20.201680000000028,22.29367800000002
1676,60.26545,24.71593,20.74078900000002,21.21945400000002,19.50022800000001,21.97830100000002,21.89115700000002,22.06682500000002,23.834045000000017,18.897824000000007,22.98143700000002,23.48119200000002,21.87201700000002,20.41931500000003,17.371529000000006,20.201680000000028,22.29367800000002
1677,60.14657,24.71865,14.751731000000001,14.388458,15.124254000000013,15.441633000000003,15.328439,15.355326999999999,18.978945000000003,14.521850000000011,15.267689,16.256140000000006,15.160518999999999,14.262898000000007,12.600353,15.829163000000007,15.582180000000003
1678,60.14792,24.71865,14.528115000000001,14.164842,14.900638000000013,15.218017000000003,15.104823,15.131711,18.755329000000003,14.298234000000011,15.044073000000001,16.032524000000006,14.936903,14.039282000000007,12.376737,15.605547000000007,15.358564000000003
1679,60.14927,24.71865,14.524258000000005,14.160985000000004,14.896781000000017,15.214160000000007,15.100966000000003,15.127854000000003,18.751472,14.294377000000015,15.040216000000004,16.02866700000001,14.933046000000003,14.03542500000001,12.372880000000004,15.60169000000001,15.354707000000007
1680,60.15062,24.71865,14.647665000000003,14.284392000000002,15.020188000000013,15.340543000000004,15.227349,15.251261000000001,18.877854999999997,14.41778400000001,15.166599,16.155050000000006,15.056453,14.161808000000006,12.496287000000004,15.728073000000006,15.478114000000003
1681,60.15468,24.71865,14.336986000000003,13.973713000000002,14.709509000000013,15.029864000000003,14.91667,14.940582000000001,18.567175999999993,14.107105000000011,14.85592,15.844371000000004,14.745773999999999,13.851129000000006,12.185608000000004,15.417394000000005,15.167435000000003
1682,60.15603,24.71865,14.371858,14.008584999999998,14.612321000000001,15.062898,14.949703999999999,14.975453999999997,18.600210000000008,13.988968000000003,14.888953999999998,15.877405000000003,14.780645999999997,13.884163000000004,12.094431000000004,15.296167000000002,15.202307000000001
1683,60.15738,24.71865,14.274762,13.911489,14.515225000000003,14.965802000000002,14.852607999999998,14.878357999999999,18.503114000000004,13.891872000000003,14.791857999999998,15.780309000000003,14.683549999999997,13.787067000000004,11.997335000000005,15.199071000000004,15.105211
1684,60.15873,24.71865,13.608252000000002,13.244979,13.848715000000004,14.299292000000003,14.186098,14.211848,17.836604,13.225362000000004,14.125348,15.113799000000004,14.01704,13.120557000000007,11.330825000000006,14.532561000000005,14.438701000000004
1685,60.16008,24.71865,13.658934000000002,13.295661000000003,13.899397000000004,14.349974000000003,14.236780000000001,14.26253,17.887286000000003,13.276044000000006,14.17603,15.164481000000006,14.067722,13.171239000000007,11.381507000000006,14.583243000000007,14.489383000000004
1686,60.16143,24.71865,13.714689000000002,13.351416,13.594649,14.404190000000002,14.290996,14.318285,17.910859999999992,12.971296000000002,14.230246,15.218697000000004,14.123477,13.225455000000006,11.084092000000004,14.278495000000003,14.545138000000003
1687,60.16278,24.71865,13.756814000000002,13.393541,13.601032000000005,14.454355000000001,14.341160999999998,14.36041,17.93285299999999,12.993288999999999,14.280410999999999,15.268862000000002,14.165602,13.275620000000005,11.077131000000001,14.300488,14.587263000000002
1688,60.16413,24.71865,13.730510999999991,13.36723799999999,13.573763000000005,14.422440999999996,14.309246999999994,14.33410699999999,17.900634999999987,12.961071000000002,14.248496999999993,15.236947999999996,14.13929899999999,13.243705999999998,11.049862000000001,14.268270000000003,14.560959999999994
1689,60.16548,24.71865,13.877191999999992,13.51391899999999,13.720444000000004,14.569121999999997,14.455927999999995,14.480787999999992,18.047315999999988,13.107752000000001,14.395177999999994,15.383628999999997,14.28597999999999,13.390386999999999,11.196543000000002,14.414951000000002,14.707640999999994
1690,60.16683,24.71865,13.97241099999999,13.609137999999989,13.815663000000004,14.664340999999995,14.551146999999993,14.57600699999999,18.142534999999988,13.202971000000002,14.490396999999994,15.478847999999996,14.38119899999999,13.485605999999997,11.291762,14.510170000000002,14.802859999999994
1691,60.16818,24.71865,13.835985999999995,13.472712999999993,13.678056000000009,14.527693999999993,14.414499999999993,14.439581999999994,18.00588799999999,13.066324,14.353749999999993,15.342200999999996,14.244773999999994,13.348958999999997,11.154155000000005,14.373523,14.666434999999998
1692,60.16954,24.71865,13.791850999999998,13.428577999999996,13.63392100000001,14.483558999999996,14.370364999999994,14.395446999999997,17.961752999999995,13.022189000000003,14.309614999999994,15.298065999999997,14.200638999999995,13.304823999999998,11.110020000000006,14.329388000000003,14.6223
1693,60.17089,24.71865,13.901586999999997,13.547153999999999,13.734661999999997,14.584793999999999,14.471599999999997,14.514023,18.05087299999999,13.111308999999997,14.410849999999996,15.399301,14.319214999999998,13.406059,11.214334000000003,14.418507999999997,14.740876000000002
1694,60.17224,24.71865,13.891309999999997,13.536876999999999,13.724384999999996,14.574516999999998,14.461322999999997,14.503746,18.040595999999987,13.101031999999998,14.400572999999996,15.389024,14.308937999999998,13.395782,11.204057000000002,14.408230999999997,14.730599000000002
