,Helsinki Central Library,Amos Rex,Helsinki Olympic Stadium,Helsinki Cathedral,Senate Square,Vanha Kauppahalli,Helsinki ZOO,Sibelius Monument,Loyly,Suomenlinna,Helsinki Market Square,Temppeliaukio Church,Seurasaari Open-Air Museum,Linnanmaki Amusement Park,Allas Sea Pool,Lat,Lon
0,9.575637,9.231185,9.216054999999994,10.258843999999998,10.145649999999996,10.195578999999997,13.532265999999996,8.592702000000001,10.084899999999998,11.073350999999999,10.075125999999994,9.080109000000002,6.742032000000002,9.899900999999993,10.490106999999997,60.175769,24.792559
0,8.188488999999997,8.425759,6.971985999999998,9.452051,9.338857,9.390152999999998,11.288196999999998,6.348632999999999,9.279474,10.267925000000002,9.264565999999997,7.865056999999998,4.497962999999999,7.6558319999999975,9.684681,60.18483,24.837133
0,8.602011000000001,8.257558999999999,7.495977999999999,9.285217999999999,9.172023999999997,9.221952999999997,11.812189,6.872625000000001,9.111274,10.099725000000001,9.096920999999995,8.106483,5.021955,8.179824,9.516480999999997,60.178655,24.817423
0,3.815815000000001,4.5577179999999995,2.5963570000000002,5.079376999999999,4.966182999999999,5.1591460000000025,6.9125679999999985,1.9759589999999996,6.054504999999998,6.556218000000006,5.077580000000002,3.4923829999999993,0.9712640000000001,3.280203000000001,5.453674000000003,60.1944475,24.8911179
0,3.1651849999999992,3.920755999999999,1.9406440000000005,4.428746999999999,4.315552999999998,4.508516,6.256854999999997,1.4525939999999997,5.53114,5.905588000000003,4.399228000000001,2.879905,1.4275239999999998,2.62449,4.803044000000001,60.191524,24.901008
0,12.487684999999997,12.143232999999999,12.806735999999995,13.170891999999997,13.057697999999995,13.107626999999995,16.708204000000006,12.183383000000001,12.996947999999996,13.985398999999997,12.982594999999993,11.992156999999999,10.332713,13.490581999999995,13.402154999999995,60.162403,24.738416
0,10.013836,9.669383999999997,9.099268999999996,10.697042999999995,10.583848999999995,10.633777999999994,13.415479999999999,8.475916000000002,10.523098999999997,11.511549999999998,10.507916999999992,9.518308000000001,6.6252460000000015,9.783114999999997,10.928305999999996,60.18288,24.794014
0,5.2485490000000015,4.904097000000001,6.267426000000001,5.931756000000003,5.818562000000003,5.868491000000003,9.469067999999998,5.678076999999999,5.757812,6.746263000000004,5.751494000000002,4.753021000000001,5.958704999999999,6.967067000000002,6.163019000000004,60.157875,24.86202
0,2.240497,2.8393759999999997,1.2032019999999997,3.504059,3.390865,3.5838280000000013,5.489434999999999,0.25761700000000004,4.336163,4.980900000000003,3.454899,1.7740409999999995,1.937539,2.1956919999999998,3.878356,60.183137,24.911127
0,9.505337,10.249198000000005,8.282381999999995,10.768899000000005,10.655705000000003,10.848668,12.598593,7.667439000000001,11.745985,12.245739999999996,10.742100000000002,9.183863000000002,6.154397,8.966227999999996,11.143196,60.217311,24.812419
0,8.724081,8.379629000000001,8.900772999999996,9.407288,9.294093999999998,9.344022999999998,12.944600000000005,8.277420000000001,9.233343999999999,10.221795,9.218990999999992,8.228553000000002,6.426750000000001,9.584618999999996,9.638550999999998,60.171551,24.802938
0,9.604667000000001,10.348528000000007,8.381711999999995,10.868229000000005,10.755035000000003,10.947998,12.697923,7.766769000000001,11.845315000000001,12.345069999999996,10.845422000000001,9.283193000000004,6.253727,9.065557999999996,11.242526,60.217261,24.806279
0,8.299937,7.955484999999999,8.427591999999997,8.983144000000003,8.869950000000001,8.919878999999998,12.520456000000001,7.804239000000003,8.809199999999999,9.797650999999998,8.794846999999994,7.804409000000001,5.953569000000002,9.111437999999998,9.214407,60.173424,24.810688
0,4.577279000000002,5.319182,3.3607760000000004,5.840841,5.727647,5.920610000000001,7.6769870000000004,2.7374229999999997,6.815969,7.317682000000003,5.861534000000001,4.253847,0.8867530000000002,4.044622,6.2151380000000005,60.1926305828,24.87922144235
0,4.090617,4.753712,2.9968690000000002,5.354179,5.240984999999999,5.433948,7.339554999999999,2.171953,6.250498999999999,6.831020000000003,5.319246999999999,3.688377,0.0,3.9421600000000003,5.728476000000001,60.188399,24.8847362
0,2.397966,3.1535370000000005,1.270547,3.6615279999999997,3.5483339999999997,3.741297000000001,5.606998999999998,0.9416440000000001,4.789260000000002,5.138369000000002,3.6123680000000005,2.112686,2.0030340000000004,1.9746340000000002,4.035825,60.1883091,24.9123717
0,12.838261000000001,12.493809,12.436009999999998,13.521467999999999,13.408273999999997,13.458202999999997,16.752221000000006,11.812657000000007,13.347524,14.335975000000001,13.339270999999995,12.342733000000003,9.961987000000002,13.119855999999999,13.752730999999997,60.184596,24.744131
0,8.788193999999999,9.025464000000001,7.571690999999999,10.051756000000003,9.938562000000001,9.989857999999998,11.887902,6.948338000000001,9.879179,10.867630000000002,9.852838999999996,8.464761999999999,5.097668,8.255536999999999,10.284385999999998,60.188499,24.829985
0,8.948978,9.692839000000003,7.726023,10.212540000000004,10.099346000000002,10.292309,12.042234,7.111080000000003,11.189626,11.689380999999996,10.186539000000003,8.627504,5.598038,8.409868999999999,10.586837,60.213443,24.811572
0,10.308574999999998,9.964122999999999,9.727930999999995,10.991781999999997,10.878587999999995,10.928516999999996,14.044141999999997,9.104578000000005,10.817837999999998,11.806289,10.808063999999995,9.813047,7.253908000000003,10.411776999999995,11.223044999999997,60.177749,24.784654
0,8.856131,8.511678999999999,8.380404999999998,9.539337999999995,9.426143999999995,9.476072999999994,12.696616000000002,7.7570520000000025,9.365393999999998,10.353845,9.396611999999994,8.360603000000001,5.906382000000002,9.064250999999999,9.770600999999996,60.176168,24.805825
0,8.455281,8.388607,7.238777999999998,9.416265999999997,9.303071999999995,9.353000999999995,11.554989,6.615425,9.242321999999998,10.230773,9.262272999999995,8.131848999999999,4.764755,7.922623999999999,9.647528999999995,60.180806,24.824747
0,9.852541000000002,9.577397999999999,8.636037999999996,10.605056999999997,10.491862999999995,10.541791999999996,12.952249,8.012685000000001,10.431112999999998,11.419563999999998,10.416759999999993,9.426322000000003,6.162015,9.319883999999997,10.836319999999995,60.189143,24.807083
0,4.415184000000001,5.187879000000001,3.114735,5.69587,5.582675999999999,5.775639,7.2660009999999975,2.9810869999999996,6.887859,7.172711000000003,5.620535,4.211285000000002,2.0111220000000003,3.6336359999999988,6.0701670000000005,60.2028392,24.8934761
0,10.864006999999997,10.519554999999999,10.536599999999996,11.547213999999997,11.434019999999995,11.483948999999996,14.852810999999999,9.913247000000004,11.373269999999996,12.361720999999998,11.374771999999998,10.368478999999999,8.062577000000003,11.220445999999995,11.778476999999995,60.176107,24.769667
0,5.069738000000001,5.811640999999999,3.853235,6.3333,6.2201059999999995,6.413069,8.169446,3.2298819999999995,7.308428000000001,7.810141000000003,6.362915,4.746306,1.3792120000000003,4.5370810000000015,6.707597000000001,60.1948358,24.8713963
0,8.675914,8.331462000000002,8.520522999999995,9.359121,9.245926999999998,9.295855999999999,12.836734,7.897170000000001,9.185177,10.173628,9.171605999999992,8.180386000000002,6.046500000000001,9.204368999999996,9.590383999999998,60.174144,24.806051
0,2.5479939999999996,3.320689,1.272977,3.8286799999999994,3.7154859999999994,3.908449000000001,5.589187999999997,1.3207829999999998,5.168399000000001,5.3055210000000015,3.778029,2.491825,2.1090029999999995,1.9568230000000002,4.202977,60.19095693226663,24.91282713542788
0,5.554149000000001,6.298009999999999,4.331194,6.817710999999999,6.704516999999999,6.89748,8.647405000000001,3.716251,7.794797,8.294552000000001,6.791407,5.2326749999999995,2.3237359999999994,5.015040000000002,7.1920079999999995,60.2038803,24.8708833
0,10.245337999999999,9.900885999999998,9.917930999999989,10.928544999999996,10.815350999999994,10.865279999999995,14.234141999999993,9.294578000000001,10.754600999999997,11.743051999999999,10.746713999999994,9.74981,7.443908000000001,10.60177699999999,11.159807999999995,60.17465,24.779428
0,5.2536700000000005,6.026365000000002,3.779384999999999,6.534356000000001,6.421162000000001,6.6141250000000005,7.841498999999998,3.8253899999999996,7.727618,8.011197000000005,6.455665999999998,5.051044000000003,2.8107179999999996,4.229992,6.908653000000001,60.208925,24.8895209
0,8.468617,8.124165,8.969666999999996,9.151824,9.038629999999998,9.088558999999998,12.689136000000005,8.346314000000001,8.977879999999999,9.966330999999998,8.963526999999994,7.973089000000001,6.495644000000001,9.653512999999997,9.383086999999998,60.168266,24.805758
0,10.040994999999999,9.696542999999998,10.542044999999993,10.724201999999996,10.611007999999995,10.660936999999995,14.261514000000004,9.918691999999998,10.550257999999996,11.538708999999997,10.535368999999998,9.545467,8.068022,11.225890999999992,10.955464999999995,60.158194,24.791754
0,8.568097000000002,9.311958000000002,7.345141999999999,9.831659000000005,9.718465000000004,9.911427999999999,11.661353000000002,6.730199000000002,10.808744999999998,11.308499999999997,9.805658000000005,8.246623000000001,5.2171569999999985,8.028988,10.205956,60.212508,24.819549
0,2.841569,2.15355,3.9631780000000005,3.1526449999999997,3.0394509999999997,3.022061000000001,6.866306999999998,3.380387,2.7769629999999994,3.765413999999999,2.989319000000001,2.448222,5.5098069999999995,4.662819000000001,3.316589,60.15693191359567,24.912200440174857
0,7.684803999999999,8.005134,7.326532000000001,7.047650999999999,7.160844999999999,7.515875999999998,4.789225999999998,8.051207999999999,9.858468999999994,8.922565999999994,7.368621999999995,8.317759999999998,9.912376999999998,6.4026010000000015,7.292703,60.19270789626325,25.042580274921047
0,7.6994739999999995,8.019803999999999,7.341202000000001,7.062320999999999,7.175514999999999,7.5305459999999975,4.760195999999999,8.065878,9.873138999999993,8.937235999999995,7.379978999999996,8.332429999999999,9.927046999999998,6.417271000000001,7.307373,60.187234122757424,25.036412289626025
0,8.041924999999999,8.362255000000001,7.683653000000001,7.404772,7.517966,7.872996999999999,5.152181999999998,8.408329000000002,10.215589999999995,9.279686999999994,7.733636999999994,8.674880999999996,10.269497999999995,6.759722000000003,7.6498240000000015,60.19912713758262,25.042592465753465
0,8.124077999999999,8.444408000000001,7.765806000000001,7.486925,7.600119,7.955149999999999,5.3488679999999995,8.490482000000004,10.297742999999995,9.361839999999995,7.8045829999999965,8.757033999999997,10.351650999999999,6.841875000000003,7.731977000000001,60.204561663649095,25.033597412211737
0,10.579964999999994,10.900295000000002,10.221693000000002,9.942812000000004,10.056006000000005,10.411037000000004,7.646297999999997,10.946369,12.753629999999998,11.817727000000001,10.242862,11.212920999999996,12.807537999999997,9.297762000000002,10.187864000000001,60.171980271468335,25.032968849816825
0,11.393871999999991,11.714201999999997,11.035599999999997,10.756718999999999,10.869913,11.224943999999999,8.454593999999997,11.760275999999996,13.567536999999993,12.631633999999996,11.030837000000002,12.026827999999993,13.621444999999992,10.111668999999996,11.001770999999996,60.16886855835367,25.020860955309665
0,7.462455000000001,7.7827850000000005,7.104183000000003,6.825302000000001,6.938496000000001,7.293526999999999,4.687245000000001,7.828859000000001,9.636119999999996,8.700216999999999,7.142959999999999,8.095411000000002,9.690028000000002,6.180252000000003,7.070354000000002,60.19844295116548,25.032112127941765
0,6.771167000000001,7.091497,6.412895000000003,6.134014,6.247208,6.602238999999999,3.8318890000000003,7.137571000000003,8.944831999999996,8.008929,6.451671999999998,7.404123000000002,8.99874,5.488963999999999,6.379066000000001,60.19021014587901,25.026065710136564
0,6.999263000000001,7.319593,6.640991000000002,6.3621099999999995,6.475304,6.830334999999998,4.2240530000000005,7.365667000000002,9.172927999999997,8.237025,6.679767999999997,7.632219000000002,9.226836000000002,5.717060000000002,6.6071620000000015,60.194614624348006,25.02887208274608
0,8.784094000000001,9.104424,8.425822000000002,8.146941,8.260135,8.615165999999997,5.850426999999999,9.150498000000002,10.957758999999994,10.021855999999994,8.473117999999996,9.417050000000001,11.011666999999997,7.501891000000002,8.391993000000001,60.18374384938291,25.05303785910193
0,9.732318999999997,10.052648999999997,9.374047000000003,9.095165999999999,9.20836,9.563391,6.798651999999996,10.098723000000001,11.905983999999993,10.970080999999997,9.371107999999996,10.365274999999999,11.959891999999996,8.450115999999998,9.340218,60.17549032254954,25.04490070593989
0,10.762064999999993,11.082395,10.403793,10.124912000000002,10.238106000000004,10.593137000000002,7.892521999999999,11.128468999999999,12.935729999999996,11.999827,10.283956999999996,11.395020999999995,12.989637999999996,9.479862000000002,10.369964,60.20960066552812,25.07596801515546
0,5.460158999999999,5.780489000000002,5.101887,4.823006000000001,4.936200000000001,5.291231000000001,2.6849490000000005,5.826562999999999,7.633823999999999,6.697921000000003,5.140663999999998,6.093115,7.687731999999999,4.177956000000001,5.068058,60.188950088551046,25.006566530899704
0,9.034062000000002,9.354391999999997,8.675790000000003,8.396908999999999,8.510103,8.865133999999996,6.100394999999998,9.400466000000003,11.207726999999993,10.271823999999993,8.781259,9.667018,11.261634999999998,7.751859000000001,8.641961000000002,60.18009213610057,25.05188370479307
0,7.257213999999999,7.5775440000000005,6.898942000000001,6.620061000000001,6.733255000000001,7.088285999999999,4.317935999999999,7.623618,9.430878999999997,8.494976,6.937718999999996,7.89017,9.484787,5.975011000000001,6.865113000000002,60.18795810306132,25.031385306773423
0,7.423125,7.743455000000001,7.064853000000002,6.785972000000001,6.899166000000001,7.254197,4.483846999999999,7.789529000000002,9.596789999999995,8.660886999999999,7.103629999999999,8.056081,9.650698,6.140922000000003,7.031024000000002,60.19100958139025,25.037070035460086
0,10.242278999999993,10.562608999999998,9.884007,9.605126,9.718320000000002,10.073351,7.3467009999999995,10.608683,12.415943999999994,11.480040999999998,9.924566999999994,10.875234999999995,12.469851999999996,8.960075999999999,9.850177999999998,60.20432489166999,25.07606935994523
0,10.82676799999999,11.147097999999998,10.468495999999998,10.189615,10.302809000000002,10.65784,7.931101999999999,11.193171999999997,13.000432999999994,12.064529999999998,10.505580999999992,11.459723999999992,13.054340999999994,9.544565,10.434666999999997,60.20360955659899,25.086296156701028
0,4.614689000000002,4.9198830000000005,4.578359000000001,3.9624000000000006,4.075594000000001,4.430625000000001,1.3087869999999997,5.303034999999998,6.773217999999999,5.837315000000003,4.244955000000001,5.288776000000002,7.164203999999999,3.8687960000000015,4.207452,60.181861779166056,24.992037110168354
0,6.971180000000001,7.29151,6.612908000000003,6.334026999999999,6.447221,6.8022519999999975,4.046734,7.337584000000001,9.144844999999997,8.208941999999999,6.651684999999997,7.604136000000002,9.198753000000002,5.688977000000001,6.579079000000001,60.19313762536413,25.031111942585127
0,8.964696,9.285025999999998,8.606424000000002,8.327543000000002,8.440737000000002,8.795767999999997,6.069117999999999,9.331100000000005,11.138360999999993,10.202457999999993,8.63553899999999,9.597652,11.192269,7.682493000000001,8.572595000000002,60.1987054995554,25.05854933123242
0,8.447046,8.767376000000002,8.088774000000003,7.809893000000001,7.9230870000000015,8.278118,5.551467999999997,8.813450000000003,10.620710999999995,9.684807999999997,8.129333999999995,9.080002,10.674618999999998,7.164843000000004,8.054945000000002,60.19553971683871,25.053580944057305
0,11.628874999999995,11.949205,11.270603,10.991722000000001,11.104916000000003,11.459947000000001,8.759331999999995,11.995278999999998,13.802539999999995,12.866636999999999,11.301011999999993,12.261830999999995,13.856447999999993,10.346671999999998,11.236773999999999,60.21482071331432,25.09112452769074
0,11.967756999999992,12.288086999999997,11.609484999999998,11.330604,11.443798000000001,11.798829,9.072090999999995,12.334160999999996,14.141421999999993,13.205518999999997,11.644020999999993,12.600712999999992,14.195329999999991,10.685553999999996,11.575655999999997,60.20905963366239,25.100426060233303
0,10.359707999999998,10.680038000000001,10.001436000000002,9.722555000000003,9.835749000000005,10.190780000000004,7.426041,10.726112,12.533372999999997,11.597470000000001,10.022446999999998,10.992663999999998,12.587280999999996,9.077505,9.967607000000001,60.16773050334599,25.047496264887712
0,9.405714000000001,9.726043999999996,9.047442000000004,8.768560999999998,8.881755,9.236785999999999,6.542960999999997,9.772118000000004,11.579378999999992,10.643475999999994,9.081916999999999,10.038669999999996,11.633287000000001,8.123511,9.013613,60.209287,25.055528
0,8.960618,9.280947999999999,8.602346000000002,8.323465000000002,8.436659000000004,8.791689999999997,6.1049029999999975,9.327022000000005,11.134282999999995,10.198379999999993,8.608392999999998,9.593574,11.188191,7.678415000000002,8.568517000000002,60.20596244959136,25.04516115672629
0,8.758599000000002,9.078929,8.400327000000003,8.121446,8.23464,8.589671000000001,5.983388999999999,9.125003000000005,10.932263999999996,9.996360999999997,8.439103999999999,9.391555000000002,10.986171999999998,7.476396000000003,8.366498000000002,60.20947670530612,25.03748221566049
0,8.994307999999998,9.314637999999997,8.636036000000002,8.357154999999999,8.470349,8.825379999999996,6.078832999999999,9.360712000000003,11.167972999999993,10.232069999999993,8.690725999999994,9.627263999999998,11.221880999999998,7.712105,8.602207,60.19164687919301,25.06118417092495
0,9.359971,9.680300999999996,9.001699000000002,8.722817999999993,8.836011999999995,9.191042999999993,6.4643929999999985,9.726375000000003,11.53363599999999,10.597732999999991,9.033940999999995,9.992926999999996,11.587543999999998,8.077767999999999,8.96787,60.20207298671284,25.060046596074795
0,6.016398000000001,6.328734000000002,5.658126000000002,5.371251,5.484445000000001,5.8394759999999994,2.9976750000000005,6.382802000000001,8.182068999999998,7.246166000000002,5.672267000000001,6.6493540000000015,8.243971000000002,4.734195000000001,5.616303,60.187998177032696,25.015391648483803
0,11.10442899999999,11.424758999999998,10.746156999999997,10.467276,10.580470000000002,10.935501,8.208850999999997,11.470832999999997,13.278093999999994,12.342190999999998,10.786716999999992,11.737384999999993,13.332001999999994,9.822225999999999,10.712327999999998,60.20899759942336,25.0867821055208
0,2.2646830000000007,2.435645,2.731222999999999,1.3603990000000001,1.4735930000000002,1.837789,2.933673,3.409805999999999,4.28898,3.2645020000000002,1.6235829999999998,2.8045380000000004,5.270974999999998,2.4823399999999998,1.538815,60.17806592826971,24.958452215046275
0,5.3136,5.621060000000003,5.032844,4.663577000000002,4.776771000000003,5.131802,2.290001000000001,5.7575199999999995,7.474394999999999,6.538492000000003,4.953932000000002,5.989953000000004,7.618689,4.108913000000001,4.9086289999999995,60.18588749805257,25.00601922389024
0,8.076145,9.178787,7.380661000000002,8.221304000000003,8.334498000000005,8.689528999999999,7.704124,8.211780000000005,11.032121999999996,10.096218999999996,8.544228000000006,8.668713999999996,9.227929999999999,6.552469000000002,8.672550000000001,60.23030192663912,24.998533819860555
0,7.030285,8.132927000000004,6.334801000000001,7.175444000000003,7.288638000000003,7.643669000000003,6.658263999999998,7.165920000000002,9.986261999999996,9.050358999999998,7.498368000000004,7.622854,8.307878,5.506609,7.626690000000002,60.22421214100464,24.98860011548657
0,6.141004999999997,7.243647000000004,5.445521000000001,6.286164000000002,6.399358000000003,6.7543890000000015,5.745611,6.276640000000001,9.096981999999999,8.161079000000004,6.600875000000004,6.733573999999998,7.431343000000001,4.6173290000000025,6.737410000000001,60.217214807977534,24.98442007835869
0,11.768000999999991,12.088330999999998,11.409728999999997,11.130848,11.244042000000002,11.599073,8.898457999999996,12.134404999999997,13.941665999999994,13.005762999999996,11.449816999999994,12.400956999999993,13.562472999999997,10.485797999999997,11.375899999999998,60.22408646778726,25.075395792228694
0,7.6066400000000005,8.709398,6.653485999999998,7.779637000000003,7.892831000000003,8.247862000000001,7.403487999999999,7.484604999999999,10.590454999999997,9.654551999999999,8.105371000000002,8.199209000000002,8.356395000000001,5.889236000000002,8.230883000000002,60.23178406584145,24.978138919040457
0,10.206349000000007,11.308990999999997,9.510864999999995,10.351507999999997,10.464701999999999,10.819732999999998,8.773403999999996,10.341984000000002,13.162325999999991,12.226422999999995,10.672073000000006,10.798918000000004,11.483941999999997,8.682672999999998,10.802754000000006,60.23033717886547,25.04356806988234
0,13.464974000000002,13.120522000000003,13.298048999999994,14.148181000000001,14.034987,14.084916,17.614259999999994,12.674695999999999,13.974237,14.962688000000002,13.905698999999993,12.969446000000003,10.824025999999998,13.981894999999993,14.379444,60.172673,24.726025
0,9.640573999999999,9.296121999999997,10.101952999999993,10.323780999999995,10.210586999999993,10.260515999999994,13.861093000000002,9.478600000000002,10.149836999999996,11.138287999999998,10.135483999999996,9.145046,7.627930000000002,10.785798999999992,10.555043999999995,60.1637,24.790132
0,11.575919999999993,11.896250000000002,11.217647999999999,10.938767000000004,11.051961000000004,11.406992000000004,8.706376999999996,11.942324,13.749584999999998,12.813682,11.256522,12.208875999999995,13.803492999999994,10.293717,11.183819000000002,60.21985096601641,25.077470244052627
0,10.625707999999998,10.946038,10.267436000000002,9.988555000000002,10.101749000000003,10.456780000000002,7.7561649999999975,10.992112,12.799372999999996,11.86347,10.307140999999996,11.258663999999998,12.541818000000001,9.343505000000002,10.233607,60.21825196984328,25.05910387617357
0,11.347677999999995,11.668008,10.989405999999999,10.710525000000002,10.823719000000002,11.178750000000003,8.478134999999998,11.714081999999998,13.521342999999995,12.585439999999998,11.029275999999996,11.980633999999995,13.000273,10.065475,10.955577,60.22356519670723,25.0654218381558
0,11.040382999999993,11.360713000000002,10.682110999999999,10.403230000000002,10.516424000000004,10.871455000000003,8.170839999999998,11.406786999999998,13.214047999999996,12.278145,10.713149999999995,11.673338999999995,13.267955999999995,9.75818,10.648282000000002,60.21249416558419,25.08232209439382
0,1.8358870000000005,1.0273519999999998,3.293178,1.7176980000000004,1.6045040000000004,1.2583310000000003,5.433788000000001,3.084295,1.515356,2.0184159999999998,1.4255750000000003,1.7409059999999998,5.213715,3.7986729999999995,1.691883,60.1618359,24.9368179
0,1.5077300000000002,0.700338,2.9650210000000006,1.3895409999999997,1.2763469999999997,0.9301740000000002,5.105631000000002,3.067854,1.8435130000000006,1.9088129999999999,1.0974180000000002,1.724465,5.197274,3.470515999999999,1.3637260000000002,60.16345894291,24.94177084206
0,4.221057000000002,4.526251,3.873398999999999,3.568768,3.681962,4.036993000000002,1.688245,4.598074999999999,6.379586000000001,5.443683000000003,3.8336490000000003,4.8646270000000005,6.459244,2.949468000000001,3.813819999999999,60.185922,24.979739
0,1.6779979999999999,1.1665009999999998,2.9005800000000006,2.1941599999999992,2.0809659999999996,2.1308949999999998,5.731471999999999,2.3472169999999997,2.007705,2.9961559999999987,2.064536,1.2846509999999998,4.476636999999999,3.6002209999999994,2.4254229999999994,60.164088,24.9225658
0,0.7285099999999999,1.3581820000000002,1.5730810000000002,1.9521670000000002,1.8389730000000002,2.0319359999999995,5.3090639999999985,1.581355,3.129176,3.429007999999999,1.81438,0.29282499999999995,3.697008999999999,2.1995709999999997,2.3264639999999996,60.174063715,24.92822758053
0,1.5021000000000002,1.007137,2.9593910000000005,1.2986109999999995,1.1854169999999995,0.805749,5.017897000000001,3.229892,1.9758930000000003,1.6028319999999996,0.995858,1.8395510000000004,5.229475,3.3827819999999997,1.2727959999999998,60.1631032,24.94596
0,1.2969659999999996,0.647921,2.724345000000001,1.716937,1.603743,1.661044,5.212892000000001,2.475615000000001,2.2889120000000003,2.8633519999999986,1.148538,1.132226,4.605035000000001,3.3508350000000005,1.955572,60.1673332,24.9357851
0,2.9874960000000006,2.557711999999999,4.485063,2.1001870000000005,1.9869930000000005,1.436447,6.025487999999997,4.7173719999999975,2.1413220000000006,0.16862,1.7172199999999997,3.3652230000000003,6.755147000000002,4.740959000000002,1.9074230000000003,60.155309,24.9591271
0,0.7296520000000001,1.0777029999999999,1.935286,1.594975,1.4817810000000002,1.6747439999999998,5.090930000000001,1.9640480000000002,2.8595159999999997,3.071815999999999,1.431687,0.507436,4.069755999999999,2.5617760000000005,1.969272,60.1713589074265,24.9318975121428
0,1.2802890000000002,0.988924,2.781450000000001,0.952777,0.839583,0.6324339999999999,4.668867000000003,3.0519509999999994,2.47867,2.0295060000000005,0.6948269999999999,1.6616099999999998,5.051534,3.033752,0.926962,60.166890083486,24.9442610720753
0,1.471602,1.1802369999999998,2.972763000000001,0.7309,0.617706,0.410557,4.560062000000003,3.243264,2.463134000000001,1.807629,0.6201490000000001,1.8529230000000003,5.242846999999999,3.225065,0.7050850000000001,60.16723083051,24.94746581951
0,2.75984,3.6037969999999993,2.3441179999999995,2.6463140000000003,2.7595080000000003,3.1145390000000015,3.0021050000000007,3.070748999999999,5.457132,4.521229000000002,3.0066119999999996,3.352409,4.858047000000001,1.263497,3.243729999999999,60.190857,24.956262
0,2.116574,2.698644,2.2976080000000003,1.7411609999999997,1.8543549999999998,2.2093860000000003,2.775639,3.001520999999999,4.551978999999999,3.6160759999999996,2.072084,2.8701639999999995,4.86269,1.757307,2.192407,60.1831601181109,24.9551952848703
0,3.9221340000000007,3.5776820000000016,4.941011,4.605341000000001,4.492147000000001,4.542076000000002,8.142653,4.351661999999999,4.431397,5.419848000000005,4.405003000000001,3.4266059999999987,6.481082,5.640652,4.836604000000002,60.156817,24.8850653
0,3.016876,2.1572400000000003,4.375301,2.8170519999999994,2.7038579999999994,2.3241899999999998,6.536337999999999,3.9507729999999994,0.357653,1.868906,2.508194,2.7401839999999993,6.080192999999999,4.901223000000003,2.7912369999999997,60.15352968178976,24.93125406706023
0,1.9068029999999996,1.0420849999999997,3.253557,1.911402,1.798208,1.5925369999999999,5.625063999999999,2.935871,1.627704,2.583300999999999,1.5843639999999999,1.6184399999999999,5.065291,3.8800470000000002,1.887065,60.1622251,24.9297099
0,1.9883799999999996,2.0624849999999997,2.237466000000001,3.0248440000000003,2.9116500000000007,3.097829000000001,6.203129,1.153451,3.4757930000000004,4.26129,2.8345910000000005,1.3292840000000001,3.27411,2.9371069999999997,3.3923569999999996,60.1733331557525,24.907670424697
0,4.741549000000002,4.397097000000001,5.760425999999999,5.424756000000003,5.311562000000003,5.361491000000004,8.962067999999999,5.171077,5.250812000000001,6.239263000000005,5.224417999999999,4.246021,7.300497,6.460066999999999,5.656019000000004,60.15066,24.8812502
0,3.0195499999999997,3.7922449999999994,1.739236,4.300235999999999,4.187041999999998,4.380005,6.055446999999997,1.6395810000000002,5.487197000000001,5.777077000000002,4.2687219999999995,2.810623,1.9337060000000001,2.4230820000000004,4.674533,60.1934696,24.905889
0,1.9630999999999998,1.4016839999999995,3.089129,2.400778999999999,2.287584999999999,2.2701950000000015,6.0437379999999985,2.5019180000000003,2.0250970000000006,3.0135479999999983,2.208004000000001,1.5697530000000004,4.6313379999999995,3.788769999999999,2.5647230000000003,60.1619311,24.9214896
0,2.236209,3.0478300000000003,0.845341,3.546392000000001,3.433198000000001,3.6355900000000014,5.119422,1.0941249999999998,4.941741000000002,5.032662000000002,3.479875,2.265167,2.6258579999999996,1.4870570000000003,3.9301180000000002,60.1894025,24.9205978
0,2.6009059999999993,2.1275289999999996,3.619783000000001,3.1266239999999987,3.0134299999999987,3.020995000000001,6.730585999999996,3.030433999999999,2.7758969999999996,3.764347999999999,2.99381,2.105378,5.159853999999999,4.319424,3.3155229999999998,60.1618133723859,24.9065572669725
0,2.4815399999999994,1.986577,3.9388309999999995,2.025557,1.9123630000000003,1.46646,5.854719,4.146236999999999,1.5037230000000001,0.7524320000000002,1.6993820000000002,2.802848,6.208915,4.324724,1.9374360000000002,60.15544479382098,24.95029288969032
0,1.3391269999999997,0.6169470000000001,2.6858810000000006,1.616042,1.502848,1.5527769999999999,5.255053,2.3771490000000006,1.9987830000000002,2.573222999999999,1.4324,1.0507639999999998,4.506569000000001,3.3123710000000006,1.847305,60.16568,24.931422
0,1.2022040000000003,0.772069,2.3873030000000006,1.841085,1.727891,1.8507409999999995,5.33704,2.0754950000000005,2.376186,3.0408419999999983,1.6927320000000001,0.74911,4.204915,3.086944,2.145269,60.1686095,24.9305373
0,1.8256469999999998,1.5411920000000001,3.333718,0.616336,0.510517,0.5279449999999999,4.209713000000002,3.604219,3.134303000000001,1.9546580000000005,0.31060899999999997,2.2138780000000002,5.603802000000001,3.540774999999999,0.161205,60.168384,24.9583814
0,0.36035500000000004,1.103997,1.5160879999999999,1.6119880000000002,1.4987940000000004,1.6917569999999995,5.1079430000000015,1.7788009999999999,3.166073,3.088828999999999,1.6410710000000002,0.5980590000000001,3.783603999999999,2.142578,1.9862849999999999,60.1739641,24.9329875
