,Lat,Lon,is_water,Nearest_station
285,60.19655,24.67519,False,0.15032012291445299
286,60.1979,24.67519,False,0.15031394962177672
287,60.19925,24.67519,False,0.1503077762445238
288,60.20061,24.67519,False,0.1503015570530352
289,60.20196,24.67519,False,0.1502953835060129
290,60.20331,24.67519,False,0.15028920987442435
291,60.20466,24.67519,False,0.1502830361582729
292,60.20601,24.67519,False,0.1502768623575618
293,60.20736,24.67519,False,0.15027068847229483
294,60.20871,24.67519,False,0.15026451450247527
295,60.21006,24.67519,False,0.1502583404481066
296,60.21141,24.67519,False,0.15025216630919205
297,60.21276,24.67519,False,0.15024599208573522
298,60.21411,24.67519,False,0.1502398177777396
299,60.21547,24.67519,False,0.150233597648652
300,60.21682,24.67519,False,0.15022742317096272
301,60.21817,24.67519,False,0.1502212486087448
302,60.21952,24.67519,False,0.1502150739620018
303,60.22087,24.67519,False,0.15020889923073696
304,60.22222,24.67519,False,0.15020272441495397
305,60.22357,24.67519,False,0.15019654951465597
306,60.22492,24.67519,False,0.15019037452984665
307,60.22627,24.67519,False,0.15018419946052933
308,60.22762,24.67519,False,0.15017802430670735
309,60.22897,24.67519,False,0.15017184906838424
310,60.23033,24.67519,False,0.15016562800211622
311,60.23168,24.67519,False,0.15015945259417524
312,60.23303,24.67519,False,0.15015327710174348
313,60.23438,24.67519,False,0.15014710152482433
314,60.23573,24.67519,False,0.15014092586342115
315,60.23708,24.67519,False,0.15013475011753738
316,60.23843,24.67519,False,0.15012857428717652
317,60.23978,24.67519,False,0.15012239837234198
318,60.24113,24.67519,False,0.15011622237303723
319,60.24248,24.67519,False,0.1501100462892656
320,60.13441,24.6779,False,0.1504096832329793
321,60.13576,24.6779,False,0.1504096832329793
322,60.13711,24.6779,False,0.1504097141228222
323,60.13846,24.6779,False,0.1504097450130917
324,60.13982,24.6779,False,0.1504098070165812
325,60.14117,24.6779,False,0.1504098070165812
326,60.14252,24.6779,False,0.15040983790247797
327,60.14387,24.6779,False,0.15040986878986526
328,60.14522,24.6779,False,0.1504098996744945
329,60.14657,24.6779,False,0.15040993055708032
330,60.14792,24.6779,False,0.15040996144080382
331,60.14927,24.6779,False,0.15040999232353738
332,60.15062,24.6779,False,0.1504100232052858
333,60.15197,24.6779,False,0.15041005408463523
334,60.15332,24.6779,False,0.15041008496511749
335,60.15468,24.6779,False,0.15041014695148813
336,60.15603,24.6779,False,0.15041014695148813
337,60.15738,24.6779,False,0.15041017782830599
338,60.15873,24.6779,False,0.15041020870413524
339,60.16008,24.6779,False,0.15041023958145772
340,60.16143,24.6779,False,0.1504102704549605
341,60.16278,24.6779,False,0.15041030132924676
342,60.16413,24.6779,False,0.150410332201841
343,60.16548,24.6779,False,0.15041036307521533
344,60.16683,24.6779,False,0.15041039394512887
345,60.16818,24.6779,False,0.15041042481724057
346,60.16954,24.6779,False,0.15041048678365423
347,60.17089,24.6779,False,0.15041048678365423
348,60.17224,24.6779,False,0.15041051765209595
349,60.17359,24.6779,False,0.1504105485181366
350,60.17494,24.6779,False,0.15041057938601982
351,60.17629,24.6779,False,0.15041061025114846
352,60.17764,24.6779,False,0.15040658584846167
353,60.17899,24.6779,False,0.15040041374084476
354,60.18034,24.6779,False,0.1503942415486032
355,60.18169,24.6779,False,0.15038806927174045
356,60.18304,24.6779,False,0.15038189691025997
357,60.1844,24.6779,False,0.15037567874202645
358,60.18575,24.6779,False,0.15036950621069387
359,60.1871,24.6779,False,0.15036333359475396
360,60.18845,24.6779,False,0.15035716089420995
361,60.1898,24.6779,False,0.15035098810906533
362,60.19115,24.6779,False,0.15034481523932355
363,60.1925,24.6779,False,0.1503386422849879
364,60.19385,24.6779,False,0.15033246924606197
365,60.1952,24.6779,False,0.1503262961225493
366,60.19655,24.6779,False,0.15032012291445299
367,60.1979,24.6779,False,0.15031394962177672
368,60.19925,24.6779,False,0.1503077762445238
369,60.20061,24.6779,False,0.1503015570530352
370,60.20196,24.6779,False,0.1502953835060129
371,60.20331,24.6779,False,0.15028920987442435
372,60.20466,24.6779,False,0.1502830361582729
373,60.20601,24.6779,False,0.1502768623575618
374,60.20736,24.6779,False,0.15027068847229483
375,60.20871,24.6779,False,0.15026451450247527
376,60.21006,24.6779,False,0.1502583404481066
377,60.21141,24.6779,False,0.15025216630919205
378,60.21276,24.6779,False,0.15024599208573522
379,60.21411,24.6779,False,0.1502398177777396
380,60.21547,24.6779,False,0.150233597648652
381,60.21682,24.6779,False,0.15022742317096272
382,60.21817,24.6779,False,0.1502212486087448
383,60.21952,24.6779,False,0.1502150739620018
384,60.22087,24.6779,False,0.15020889923073696
385,60.22222,24.6779,False,0.15020272441495397
386,60.22357,24.6779,False,0.15019654951465597
387,60.22492,24.6779,False,0.15019037452984665
388,60.22627,24.6779,False,0.15018419946052933
389,60.22762,24.6779,False,0.15017802430670735
390,60.22897,24.6779,False,0.15017184906838424
391,60.23033,24.6779,False,0.15016562800211622
392,60.23168,24.6779,False,0.15015945259417524
393,60.23303,24.6779,False,0.15015327710174348
394,60.23438,24.6779,False,0.15014710152482433
395,60.23573,24.6779,False,0.15014092586342115
396,60.23708,24.6779,False,0.15013475011753738
397,60.23843,24.6779,False,0.15012857428717652
398,60.23978,24.6779,False,0.15012239837234198
399,60.24113,24.6779,False,0.15011622237303723
400,60.24248,24.6779,False,0.1501100462892656
401,60.25059,24.6779,False,0.15041233851652697
402,60.25194,24.6779,False,0.15041233851652697
403,60.25329,24.6779,False,0.15041236933386753
404,60.25869,24.6779,False,0.15041252340752734
405,60.26004,24.6779,False,0.15041252340752734
406,60.13441,24.68062,False,0.1504096832329793
407,60.13576,24.68062,False,0.1504096832329793
408,60.13711,24.68062,False,0.1504097141228222
409,60.13846,24.68062,False,0.1504097450130917
410,60.13982,24.68062,False,0.1504098070165812
411,60.14117,24.68062,False,0.1504098070165812
412,60.14252,24.68062,False,0.15040983790247797
413,60.14387,24.68062,False,0.15040986878986526
414,60.14522,24.68062,False,0.1504098996744945
415,60.14657,24.68062,False,0.15040993055708032
416,60.14792,24.68062,False,0.15040996144080382
417,60.14927,24.68062,False,0.15040999232353738
418,60.15197,24.68062,False,0.15041008496511749
419,60.15332,24.68062,False,0.15041008496511749
420,60.15468,24.68062,False,0.15041014695148813
421,60.15603,24.68062,False,0.15041014695148813
422,60.15738,24.68062,False,0.15041017782830599
423,60.15873,24.68062,False,0.15041020870413524
424,60.16008,24.68062,False,0.15041023958145772
425,60.16143,24.68062,False,0.1504102704549605
426,60.16278,24.68062,False,0.15041030132924676
427,60.16413,24.68062,False,0.150410332201841
428,60.16548,24.68062,False,0.15041036307521533
429,60.16683,24.68062,False,0.15041039394512887
430,60.16818,24.68062,False,0.15041042481724057
431,60.16954,24.68062,False,0.15041048678365423
432,60.17089,24.68062,False,0.15041048678365423
433,60.17224,24.68062,False,0.15041051765209595
434,60.17359,24.68062,False,0.1504105485181366
435,60.17494,24.68062,False,0.15041057938601982
436,60.17629,24.68062,False,0.15041061025114846
437,60.17764,24.68062,False,0.15040658584846167
438,60.17899,24.68062,False,0.15040041374084476
439,60.18034,24.68062,False,0.1503942415486032
440,60.18169,24.68062,False,0.15038806927174045
441,60.18304,24.68062,False,0.15038189691025997
442,60.1844,24.68062,False,0.15037567874202645
443,60.18575,24.68062,False,0.15036950621069387
444,60.1871,24.68062,False,0.15036333359475396
445,60.18845,24.68062,False,0.15035716089420995
446,60.1898,24.68062,False,0.15035098810906533
447,60.19115,24.68062,False,0.15034481523932355
448,60.1925,24.68062,False,0.1503386422849879
449,60.19385,24.68062,False,0.15033246924606197
450,60.1952,24.68062,False,0.1503262961225493
451,60.19655,24.68062,False,0.15032012291445299
452,60.1979,24.68062,False,0.15031394962177672
453,60.19925,24.68062,False,0.1503077762445238
454,60.20061,24.68062,False,0.1503015570530352
455,60.20196,24.68062,False,0.1502953835060129
456,60.20331,24.68062,False,0.15028920987442435
457,60.20466,24.68062,False,0.1502830361582729
458,60.20601,24.68062,False,0.1502768623575618
459,60.20736,24.68062,False,0.15027068847229483
460,60.20871,24.68062,False,0.15026451450247527
461,60.21006,24.68062,False,0.1502583404481066
462,60.21141,24.68062,False,0.15025216630919205
463,60.21276,24.68062,False,0.15024599208573522
464,60.21411,24.68062,False,0.1502398177777396
465,60.21547,24.68062,False,0.150233597648652
466,60.21682,24.68062,False,0.15022742317096272
467,60.21817,24.68062,False,0.1502212486087448
468,60.21952,24.68062,False,0.1502150739620018
469,60.22087,24.68062,False,0.15020889923073696
470,60.22222,24.68062,False,0.15020272441495397
471,60.22357,24.68062,False,0.15019654951465597
472,60.22492,24.68062,False,0.15019037452984665
473,60.22627,24.68062,False,0.15018419946052933
474,60.22762,24.68062,False,0.15017802430670735
475,60.22897,24.68062,False,0.15017184906838424
476,60.23033,24.68062,False,0.15016562800211622
477,60.23168,24.68062,False,0.15015945259417524
478,60.23303,24.68062,False,0.15015327710174348
479,60.23438,24.68062,False,0.15014710152482433
480,60.23573,24.68062,False,0.15014092586342115
481,60.23708,24.68062,False,0.15013475011753738
482,60.23843,24.68062,False,0.15012857428717652
483,60.23978,24.68062,False,0.15012239837234198
484,60.24113,24.68062,False,0.15011622237303723
485,60.24248,24.68062,False,0.1501100462892656
486,60.24383,24.68062,False,0.15010387012103055
487,60.24924,24.68062,False,0.15007911885131334
488,60.25059,24.68062,False,0.15007294226018708
489,60.25194,24.68062,False,0.15006676558461832
490,60.25329,24.68062,False,0.15006058882460996
491,60.25464,24.68062,False,0.15005441198016578
492,60.25599,24.68062,False,0.15004823505128909
493,60.25734,24.68062,False,0.1500420580379833
494,60.25869,24.68062,False,0.15003588094025178
495,60.26004,24.68062,False,0.15002970375809813
496,60.2614,24.68062,False,0.1500234807336804
497,60.13441,24.68333,False,0.1504096832329793
498,60.13576,24.68333,False,0.1504096832329793
499,60.13711,24.68333,False,0.1504097141228222
500,60.13846,24.68333,False,0.1504097450130917
501,60.13982,24.68333,False,0.1504098070165812
502,60.14117,24.68333,False,0.1504098070165812
503,60.14252,24.68333,False,0.15040983790247797
504,60.14387,24.68333,False,0.15040986878986526
505,60.14522,24.68333,False,0.1504098996744945
506,60.14657,24.68333,False,0.15040993055708032
507,60.14792,24.68333,False,0.15040996144080382
508,60.14927,24.68333,False,0.15040999232353738
509,60.15197,24.68333,False,0.15041008496511749
510,60.15332,24.68333,False,0.15041008496511749
511,60.15468,24.68333,False,0.15041014695148813
512,60.15603,24.68333,False,0.15041014695148813
513,60.15738,24.68333,False,0.15041017782830599
514,60.15873,24.68333,False,0.15041020870413524
515,60.16008,24.68333,False,0.15041023958145772
516,60.16143,24.68333,False,0.1504102704549605
517,60.16278,24.68333,False,0.15041030132924676
518,60.16413,24.68333,False,0.150410332201841
519,60.16548,24.68333,False,0.15041036307521533
520,60.16683,24.68333,False,0.15041039394512887
521,60.16818,24.68333,False,0.15041042481724057
522,60.16954,24.68333,False,0.15041048678365423
523,60.17089,24.68333,False,0.15041048678365423
524,60.17224,24.68333,False,0.15041051765209595
525,60.17359,24.68333,False,0.1504105485181366
526,60.17494,24.68333,False,0.15041057938601982
527,60.17629,24.68333,False,0.15041061025114846
528,60.17764,24.68333,False,0.15040658584846167
529,60.17899,24.68333,False,0.15040041374084476
530,60.18034,24.68333,False,0.1503942415486032
531,60.18169,24.68333,False,0.15038806927174045
532,60.18304,24.68333,False,0.15038189691025997
533,60.1844,24.68333,False,0.15037567874202645
534,60.18575,24.68333,False,0.15036950621069387
535,60.1871,24.68333,False,0.15036333359475396
536,60.18845,24.68333,False,0.15035716089420995
537,60.1898,24.68333,False,0.15035098810906533
538,60.19115,24.68333,False,0.15034481523932355
539,60.1925,24.68333,False,0.1503386422849879
540,60.19385,24.68333,False,0.15033246924606197
541,60.1952,24.68333,False,0.1503262961225493
542,60.19655,24.68333,False,0.15032012291445299
543,60.1979,24.68333,False,0.15031394962177672
544,60.19925,24.68333,False,0.1503077762445238
545,60.20061,24.68333,False,0.1503015570530352
546,60.20196,24.68333,False,0.1502953835060129
547,60.20331,24.68333,False,0.15028920987442435
548,60.20466,24.68333,False,0.1502830361582729
549,60.20601,24.68333,False,0.1502768623575618
550,60.20736,24.68333,False,0.15027068847229483
551,60.20871,24.68333,False,0.15026451450247527
552,60.21006,24.68333,False,0.1502583404481066
553,60.21141,24.68333,False,0.15025216630919205
554,60.21276,24.68333,False,0.15024599208573522
555,60.21411,24.68333,False,0.1502398177777396
556,60.21547,24.68333,False,0.150233597648652
557,60.21682,24.68333,False,0.15022742317096272
558,60.21817,24.68333,False,0.1502212486087448
559,60.21952,24.68333,False,0.1502150739620018
560,60.22087,24.68333,False,0.15020889923073696
561,60.22222,24.68333,False,0.15020272441495397
562,60.22357,24.68333,False,0.15019654951465597
563,60.22492,24.68333,False,0.15019037452984665
564,60.22627,24.68333,False,0.15018419946052933
565,60.22762,24.68333,False,0.15017802430670735
566,60.22897,24.68333,False,0.15017184906838424
567,60.23033,24.68333,False,0.15016562800211622
568,60.23168,24.68333,False,0.15015945259417524
569,60.23303,24.68333,False,0.15015327710174348
570,60.23438,24.68333,False,0.15014710152482433
571,60.23573,24.68333,False,0.15014092586342115
572,60.23708,24.68333,False,0.15013475011753738
573,60.23843,24.68333,False,0.15012857428717652
574,60.23978,24.68333,False,0.15012239837234198
575,60.24113,24.68333,False,0.15011622237303723
576,60.24248,24.68333,False,0.1501100462892656
577,60.24383,24.68333,False,0.15010387012103055
578,60.24519,24.68333,False,0.15041221523834333
579,60.24654,24.68333,False,0.15041221523834333
580,60.24789,24.68333,False,0.1504122460596369
581,60.24924,24.68333,False,0.15007911885131334
582,60.25059,24.68333,False,0.15007294226018708
583,60.25194,24.68333,False,0.15006676558461832
584,60.25329,24.68333,False,0.15006058882460996
585,60.25464,24.68333,False,0.15005441198016578
586,60.25599,24.68333,False,0.15004823505128909
587,60.25734,24.68333,False,0.1500420580379833
588,60.25869,24.68333,False,0.15003588094025178
589,60.26004,24.68333,False,0.15002970375809813
590,60.2614,24.68333,False,0.1500234807336804
591,60.26275,24.68333,False,0.1504125852593316
592,60.2641,24.68333,False,0.15041261607195008
593,60.26545,24.68333,False,0.15041264688181405
594,60.13441,24.68605,False,0.1504096832329793
595,60.13576,24.68605,False,0.1504096832329793
596,60.13711,24.68605,False,0.1504097141228222
597,60.13846,24.68605,False,0.1504097450130917
598,60.13982,24.68605,False,0.1504098070165812
599,60.14117,24.68605,False,0.1504098070165812
600,60.14252,24.68605,False,0.15040983790247797
601,60.14387,24.68605,False,0.15040986878986526
602,60.14522,24.68605,False,0.1504098996744945
603,60.14657,24.68605,False,0.15040993055708032
604,60.14792,24.68605,False,0.15040996144080382
605,60.14927,24.68605,False,0.15040999232353738
606,60.15197,24.68605,False,0.15041008496511749
