,station_lat,station_lon,ACCOMMODATION,RESTAURANTS & CAFES,SAUNA & WELLNESS,MEETING PLACES,VENUES,WORK & STUDY,SERVICES,BARS & NIGHTLIFE,BANQUET VENUES,SIGHTS & ATTRACTIONS,NATURE & SPORTS,MUSEUMS & GALLERIES,SHOPPING,TOTAL
156,60.184765000000006,24.804022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,60.184830000000005,24.837132999999998,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
158,60.184987,24.820099,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
159,60.185095999999994,24.814220000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,60.185236329670964,24.91724984112588,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
161,60.185887498052566,25.006019223890238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
162,60.185922,24.979739000000002,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0
163,60.18646329999999,24.9678718,0.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,20.0
164,60.18673100000001,24.806151999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,60.1868618,24.9509168,1.0,9.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,11.0,32.0
166,60.186979,24.943358,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0
167,60.187086,24.742936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,60.18715,24.796959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,60.187234122757424,25.03641228962602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,60.18734696398579,24.81075284439144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,60.18755649,24.977068399999997,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,18.0
