,nearest_node_index,Lat,Lon
459,2320484022,60.20736,24.68062
460,7694293266,60.20871,24.68062
461,415409380,60.21006,24.68062
462,7530033899,60.21141,24.68062
463,2974135345,60.21276,24.68062
464,268679149,60.21411,24.68062
465,295581713,60.21547,24.68062
466,1687444325,60.21682,24.68062
467,59867233,60.21816999999999,24.68062
468,59867233,60.21952,24.68062
469,2925814065,60.22087,24.68062
470,295136654,60.22221999999999,24.68062
471,249447907,60.22357,24.68062
472,270780248,60.22492,24.68062
473,1540139503,60.22626999999999,24.68062
474,270780250,60.22762,24.68062
475,386168839,60.22897,24.68062
476,7476911428,60.23033,24.68062
477,899273382,60.23168,24.68062
478,8018949217,60.23303000000001,24.68062
479,7476911523,60.23438,24.68062
480,6943185216,60.23573,24.68062
481,6943185207,60.237080000000006,24.68062
482,8094460896,60.23843000000001,24.68062
483,952497142,60.23978,24.68062
484,952496022,60.241130000000005,24.68062
485,952497646,60.24248000000001,24.68062
486,249661114,60.24383,24.68062
487,2644057270,60.24924,24.68062
488,249553257,60.25059,24.68062
489,249553251,60.251940000000005,24.68062
490,1177785341,60.25329,24.68062
491,2602899413,60.25464,24.68062
492,2602899413,60.25599,24.68062
493,952805716,60.25734,24.68062
494,952805716,60.25869,24.68062
495,952805716,60.26004,24.68062
496,4253975619,60.2614,24.68062
497,6386575071,60.13441,24.68333
498,268129294,60.13576,24.68333
499,5965692822,60.13711,24.68333
500,8944531049,60.13846,24.68333
501,5975935587,60.13981999999999,24.68333
502,57771246,60.14117,24.68333
503,7891277155,60.14252,24.68333
504,8367162046,60.14386999999999,24.68333
505,5781644570,60.14522,24.68333
506,8932384494,60.14657,24.68333
507,8341451028,60.14791999999999,24.68333
508,5007792476,60.14927,24.68333
509,8999231321,60.15197,24.68333
510,340018391,60.15332,24.68333
511,340018391,60.154680000000006,24.68333
512,5613827784,60.15603,24.68333
513,8623056888,60.15738,24.68333
514,8623056900,60.158730000000006,24.68333
515,7529592184,60.16008000000001,24.68333
516,338791345,60.16143,24.68333
517,8655518105,60.162780000000005,24.68333
518,1884381643,60.16413000000001,24.68333
519,8633018809,60.16548,24.68333
520,7297457449,60.16683,24.68333
521,8664706417,60.16818000000001,24.68333
522,8664706476,60.169540000000005,24.68333
523,281076390,60.17089,24.68333
524,275456674,60.17224,24.68333
525,3310292211,60.17359,24.68333
526,5503482113,60.17494,24.68333
527,5503487065,60.17629,24.68333
528,3598480195,60.17764,24.68333
529,3306448789,60.17899,24.68333
530,3306448805,60.18034,24.68333
531,5234581674,60.18169,24.68333
532,9005999975,60.183040000000005,24.68333
533,8259510001,60.1844,24.68333
534,1486079152,60.18575,24.68333
535,473099791,60.1871,24.68333
536,3668650288,60.18845,24.68333
537,8661328442,60.1898,24.68333
538,979387739,60.19115,24.68333
539,2377107279,60.1925,24.68333
540,2377107263,60.19385,24.68333
541,3425117427,60.1952,24.68333
542,3425117432,60.19655,24.68333
543,310229810,60.1979,24.68333
544,310229831,60.19925,24.68333
545,415418171,60.20061,24.68333
546,2376298154,60.20196,24.68333
547,2376298166,60.20331,24.68333
548,54432731,60.20466,24.68333
549,3865409482,60.20601,24.68333
550,2322361981,60.20736,24.68333
551,2322281662,60.20871,24.68333
552,7530033907,60.21006,24.68333
553,8418774352,60.21141,24.68333
554,3558234989,60.21276,24.68333
555,415410821,60.21411,24.68333
556,7562758914,60.21547,24.68333
557,1687444325,60.21682,24.68333
558,59867233,60.21816999999999,24.68333
559,59867233,60.21952,24.68333
560,1540138533,60.22087,24.68333
561,5236227637,60.22221999999999,24.68333
562,4853646261,60.22357,24.68333
563,7126302107,60.22492,24.68333
564,386895707,60.22626999999999,24.68333
565,7446862021,60.22762,24.68333
566,2925795775,60.22897,24.68333
567,6943185273,60.23033,24.68333
568,8018949214,60.23168,24.68333
569,8018949217,60.23303000000001,24.68333
570,7476911516,60.23438,24.68333
571,6943185223,60.23573,24.68333
572,6943185204,60.237080000000006,24.68333
573,6943185187,60.23843000000001,24.68333
574,6943185187,60.23978,24.68333
575,952494562,60.241130000000005,24.68333
576,952495556,60.24248000000001,24.68333
577,249661114,60.24383,24.68333
578,249661114,60.24519,24.68333
579,249660867,60.24654,24.68333
580,249564379,60.247890000000005,24.68333
581,249553238,60.24924,24.68333
582,4250096790,60.25059,24.68333
583,4250096790,60.251940000000005,24.68333
584,1177785341,60.25329,24.68333
585,1177785341,60.25464,24.68333
586,1177785341,60.25599,24.68333
587,4235770893,60.25734,24.68333
588,952805716,60.25869,24.68333
589,4253981586,60.26004,24.68333
590,4253981574,60.2614,24.68333
591,4235790552,60.26275,24.68333
592,7678547645,60.2641,24.68333
593,7678547645,60.26545,24.68333
594,9045447588,60.13441,24.68605
595,268129013,60.13576,24.68605
596,268129013,60.13711,24.68605
597,8944531049,60.13846,24.68605
598,985041141,60.13981999999999,24.68605
599,985041102,60.14117,24.68605
600,6790777898,60.14252,24.68605
601,985041169,60.14386999999999,24.68605
602,1299620591,60.14522,24.68605
603,256390749,60.14657,24.68605
604,8341451035,60.14791999999999,24.68605
605,8932336209,60.14927,24.68605
606,340007695,60.15197,24.68605
607,340007744,60.15332,24.68605
608,340082243,60.154680000000006,24.68605
609,340082243,60.15603,24.68605
610,252397588,60.15738,24.68605
611,253144169,60.158730000000006,24.68605
612,253144947,60.16008000000001,24.68605
613,253144826,60.16143,24.68605
614,250050626,60.162780000000005,24.68605
615,8655518113,60.16413000000001,24.68605
616,7016935946,60.16548,24.68605
617,8633018743,60.16683,24.68605
618,7454655565,60.16818000000001,24.68605
619,8664706476,60.169540000000005,24.68605
620,59177605,60.17089,24.68605
621,4171883309,60.17224,24.68605
622,6766439162,60.17359,24.68605
623,5508757803,60.17494,24.68605
624,5503487059,60.17629,24.68605
625,5508754132,60.17764,24.68605
