,Temperature,Cloud Cover,Wind Gust,Precipitation,Sea Level Pressure,Relative Humidity,Snow Depth,Wind Speed,cal_year,cal_month,cal_day,cal_hour,date
15762,17.996428571428584,4.333333333333333,5.924999999999993,2.812564995717063e-15,1006.0875000000001,81.35714285714286,0.0,4.328571428571416,2019,8,6,12,2019-08-06 12:00:00
15763,18.24642857142858,5.083333333333333,5.73214285714285,2.812564995717063e-15,1005.9041666666667,82.14285714285714,0.0,4.299999999999987,2019,8,6,14,2019-08-06 14:00:00
15764,18.02857142857144,4.0,5.717857142857135,2.812564995717063e-15,1005.5541666666668,84.25,0.0,4.224999999999987,2019,8,6,16,2019-08-06 16:00:00
15765,17.264285714285723,4.416666666666667,4.774999999999993,2.812564995717063e-15,1005.4291666666668,83.71428571428571,0.0,3.610714285714273,2019,8,6,18,2019-08-06 18:00:00
15766,16.635714285714297,5.791666666666667,5.035714285714279,2.812564995717063e-15,1005.2875,88.60714285714286,0.0,3.671428571428559,2019,8,6,20,2019-08-06 20:00:00
15767,16.064285714285724,5.833333333333333,3.053571428571422,2.812564995717063e-15,1005.1875,90.92857142857143,0.0,2.3535714285714158,2019,8,6,22,2019-08-06 22:00:00
15768,15.396428571428581,5.791666666666667,2.399999999999994,0.07500000000000281,1005.1333333333333,93.60714285714286,0.0,1.828571428571416,2019,8,7,0,2019-08-07 00:00:00
15769,15.157142857142869,4.75,2.364285714285707,0.19166666666666946,1004.8625000000001,94.78571428571429,0.0,1.6714285714285584,2019,8,7,2,2019-08-07 02:00:00
15770,15.60357142857144,5.5,2.9964285714285643,2.812564995717063e-15,1004.7625000000002,94.07142857142857,0.0,2.2107142857142725,2019,8,7,4,2019-08-07 04:00:00
15771,16.714285714285726,6.75,4.964285714285707,2.812564995717063e-15,1004.7291666666666,88.71428571428571,0.0,3.5035714285714152,2019,8,7,6,2019-08-07 06:00:00
15772,17.342857142857152,5.875,7.0428571428571365,2.812564995717063e-15,1004.8916666666668,82.46428571428571,0.0,5.207142857142843,2019,8,7,8,2019-08-07 08:00:00
15773,17.628571428571437,5.666666666666667,6.971428571428565,0.08333333333333615,1005.1916666666666,79.5,0.0,4.932142857142844,2019,8,7,10,2019-08-07 10:00:00
15774,18.16785714285715,4.458333333333333,6.924999999999993,0.01666666666666948,1005.3791666666666,76.14285714285714,0.0,5.189285714285701,2019,8,7,12,2019-08-07 12:00:00
15775,17.967857142857152,3.9583333333333335,7.8499999999999925,2.812564995717063e-15,1005.25,77.10714285714286,0.0,5.767857142857131,2019,8,7,14,2019-08-07 14:00:00
15776,17.514285714285723,4.083333333333333,7.564285714285707,2.812564995717063e-15,1005.1958333333336,80.32142857142857,0.0,5.571428571428558,2019,8,7,16,2019-08-07 16:00:00
15777,17.0357142857143,6.166666666666667,5.571428571428563,2.812564995717063e-15,1005.4208333333332,83.57142857142857,0.0,4.160714285714272,2019,8,7,18,2019-08-07 18:00:00
15778,16.517857142857153,6.291666666666667,3.0857142857142783,2.812564995717063e-15,1005.4958333333334,87.03571428571429,0.0,2.274999999999987,2019,8,7,20,2019-08-07 20:00:00
15779,15.785714285714297,5.333333333333333,2.0785714285714216,2.812564995717063e-15,1005.4958333333334,90.89285714285714,0.0,1.5035714285714152,2019,8,7,22,2019-08-07 22:00:00
15780,14.764285714285725,3.4583333333333335,1.9392857142857074,2.812564995717063e-15,1005.3083333333334,93.5,0.0,1.374999999999987,2019,8,8,0,2019-08-08 00:00:00
15781,14.260714285714297,4.791666666666667,1.8357142857142787,0.03333333333333615,1005.3833333333333,94.96428571428571,0.0,1.3535714285714153,2019,8,8,2,2019-08-08 02:00:00
15782,15.27500000000001,4.625,2.3964285714285642,0.7333333333333361,1005.125,94.60714285714286,0.0,1.814285714285701,2019,8,8,4,2019-08-08 04:00:00
15783,17.16785714285715,3.0,3.289285714285707,2.812564995717063e-15,1004.9166666666666,87.39285714285714,0.0,2.2678571428571295,2019,8,8,6,2019-08-08 06:00:00
15784,18.264285714285727,3.625,5.4035714285714205,2.812564995717063e-15,1004.8375,80.78571428571429,0.0,3.782142857142844,2019,8,8,8,2019-08-08 08:00:00
15785,19.325000000000014,1.0,4.953571428571419,2.812564995717063e-15,1004.475,74.39285714285714,0.0,3.303571428571414,2019,8,8,10,2019-08-08 10:00:00
15786,19.27500000000001,0.875,5.378571428571419,2.812564995717063e-15,1004.0791666666668,76.28571428571429,0.0,3.8964285714285576,2019,8,8,12,2019-08-08 12:00:00
15787,18.85714285714287,3.9166666666666665,5.246428571428565,2.812564995717063e-15,1004.0666666666667,80.0,0.0,3.9892857142857006,2019,8,8,14,2019-08-08 14:00:00
15788,18.457142857142863,4.666666666666667,4.814285714285707,2.812564995717063e-15,1003.8416666666667,81.35714285714286,0.0,3.5071428571428442,2019,8,8,16,2019-08-08 16:00:00
15789,17.985714285714298,6.125,3.1464285714285642,2.812564995717063e-15,1003.8375,84.03571428571429,0.0,2.3107142857142726,2019,8,8,18,2019-08-08 18:00:00
15790,17.20357142857144,6.541666666666667,2.610714285714279,2.812564995717063e-15,1003.7708333333334,87.67857142857143,0.0,1.9714285714285584,2019,8,8,20,2019-08-08 20:00:00
