,station,latitude,longitude,degree_centr,in_degree_centr,out_degree_centr,betwenneess_centr,eigenvector_centr,closeness_centr,pagerank_value,Neigh_1_dist,Neigh_2_dist,Neigh_3_dist,Neigh_1_name,Neigh_2_name,Neigh_3_name,degree_centr1,in_degree_centr1,out_degree_centr1,betwenneess_centr1,eigenvector_centr1,closeness_centr1,degree_centr2,in_degree_centr2,out_degree_centr2,betwenneess_centr2,eigenvector_centr2,closeness_centr2,degree_centr3,in_degree_centr3,out_degree_centr3,betwenneess_centr3,eigenvector_centr3,closeness_centr3
179,Katariina Saksilaisen katu,60.217214807977534,24.98442007835869,0.25722543352601157,0.13583815028901733,0.12138728323699421,0.001344082730884984,0.022389802410853657,0.46883468834688347,0.0021214613758822726,0.47004720450295395,0.8133143486477925,0.8673083426709368,Verkatehtaanpuisto,Hernepellontie,Muotoilijankatu,0.5895953757225433,0.2890173410404624,0.3005780346820809,0.007872589648578529,0.057809233389444555,0.5306748466257669,0.1445086705202312,0.07514450867052022,0.06936416184971098,0.00038070023610932007,0.010835835740905705,0.43964421855146124,0.16184971098265896,0.0838150289017341,0.07803468208092486,3.1626328998492205e-05,0.01756236840847753,0.4613333333333333
180,Myllypuro (M),60.22408646778726,25.075395792228694,0.13872832369942195,0.06936416184971098,0.06936416184971098,0.0004892694466710936,0.001256339103599374,0.35854922279792745,0.0022528590876420124,0.48570803885236946,0.5558255569414927,1.1126582017413265,Alakiventie,Orpaanporras,Mamsellimyllynkatu,0.06647398843930635,0.03468208092485549,0.031791907514450865,3.0128902092884174e-05,0.0003144748668604808,0.33046800382043934,0.10404624277456646,0.04913294797687861,0.05491329479768786,0.00016712280124204086,0.000995931375013616,0.3559670781893004,0.06358381502890173,0.031791907514450865,0.031791907514450865,1.794554498096667e-05,0.000527878574160631,0.34088669950738915
181,Otto Brandtin tie,60.23178406584145,24.978138919040457,0.17341040462427745,0.08670520231213873,0.08670520231213873,0.0004856838150149802,0.008533460064537517,0.41437125748502995,0.0016994301434566958,0.6999134195526361,0.7378886179394164,0.8185362387481909,Oulunkylän asema,Siltavoudintie,Kirkkoherrantie,0.20809248554913293,0.10982658959537572,0.09826589595375722,0.0013826906933965203,0.011940801041956491,0.4219512195121951,0.12716763005780346,0.06358381502890173,0.06358381502890173,0.00010979691837488995,0.005943173980810361,0.3954285714285714,0.11271676300578035,0.05491329479768786,0.057803468208092484,3.5586528790870786e-05,0.006431273906456175,0.40046296296296297
182,Von Daehnin katu,60.23033717886547,25.04356806988234,0.06069364161849711,0.028901734104046242,0.031791907514450865,9.565716061507848e-05,0.0016211455607901067,0.38963963963963966,0.0010414492402713211,0.723599860672098,0.9388127142358572,1.4268824164447849,Agronominkatu,Viikin normaalikoulu,Orpaanporras,0.13005780346820808,0.06647398843930635,0.06358381502890173,0.0015700814536351948,0.004900052699865662,0.40279394644935973,0.20231213872832368,0.09826589595375722,0.10404624277456646,0.0042909901289286696,0.008290668800352374,0.4487678339818418,0.10404624277456646,0.04913294797687861,0.05491329479768786,0.00016712280124204086,0.000995931375013616,0.3559670781893004
183,Kuunkatu,60.172673,24.726025,0.20809248554913293,0.10404624277456646,0.10404624277456646,0.002117672907598752,0.001131130752427615,0.42874845105328374,0.002808862285968248,0.27542731380276825,0.32731288491243554,0.4170938853613179,Ruomelantie,Auringonkatu,Avaruuskatu,0.14739884393063582,0.06647398843930635,0.08092485549132948,0.0011447725253343087,0.000397530455475045,0.34773869346733666,0.13005780346820808,0.06069364161849711,0.06936416184971098,6.631102799936968e-05,0.00034922448669338126,0.34021632251720746,0.10404624277456646,0.05202312138728323,0.05202312138728323,2.9974044378750333e-05,0.00027977625819900176,0.33723196881091616
184,Linnakepolku,60.1637,24.790132,0.21965317919075145,0.11271676300578035,0.10693641618497109,0.0008335708149330767,0.003375015969597655,0.4516971279373368,0.0025534845605749575,0.32416810290699877,0.5967918278876208,0.6200277560469839,Toppelundinportti,Golfpolku,Westendintie,0.17052023121387283,0.08959537572254335,0.08092485549132948,0.0003683705917719595,0.002902209570806535,0.4481865284974093,0.17052023121387283,0.0838150289017341,0.08670520231213873,0.0003817424393914634,0.003969708427026296,0.45827814569536424,0.2052023121387283,0.10982658959537572,0.0953757225433526,0.0005642704001705288,0.003802659672065106,0.4613333333333333
185,Alakiventie,60.21985096601641,25.077470244052627,0.06647398843930635,0.03468208092485549,0.031791907514450865,3.0128902092884174e-05,0.0003144748668604808,0.33046800382043934,0.0013984960588079784,0.48570803885236946,0.7856237860062889,0.8626661074186709,Myllypuro (M),Orpaanporras,Puotinharju,0.13872832369942195,0.06936416184971098,0.06936416184971098,0.0004892694466710936,0.001256339103599374,0.35854922279792745,0.10404624277456646,0.04913294797687861,0.05491329479768786,0.00016712280124204086,0.000995931375013616,0.3559670781893004,0.14739884393063582,0.06936416184971098,0.07803468208092486,0.0005441912033024628,0.001087200263143514,0.35854922279792745
186,Mamsellimyllynkatu,60.21825196984328,25.05910387617357,0.06358381502890173,0.031791907514450865,0.031791907514450865,1.794554498096667e-05,0.000527878574160631,0.34088669950738915,0.0012278928884879245,0.6878017745486786,0.8446723579838957,0.9200658520051298,Orpaanporras,Itäkeskus Metrovarikko,Siilitie 13,0.10404624277456646,0.04913294797687861,0.05491329479768786,0.00016712280124204086,0.000995931375013616,0.3559670781893004,0.005780346820809248,0.002890173410404624,0.002890173410404624,0.0,1.5156830800916978e-05,0.2675947409126063,0.06936416184971098,0.031791907514450865,0.03757225433526011,2.6621101444858957e-05,0.0007420314096944814,0.34088669950738915
187,Orpaanporras,60.22356519670723,25.0654218381558,0.10404624277456646,0.04913294797687861,0.05491329479768786,0.00016712280124204086,0.000995931375013616,0.3559670781893004,0.001685386655644271,0.5558255569414927,0.6878017745486786,0.7856237860062889,Myllypuro (M),Mamsellimyllynkatu,Alakiventie,0.13872832369942195,0.06936416184971098,0.06936416184971098,0.0004892694466710936,0.001256339103599374,0.35854922279792745,0.06358381502890173,0.031791907514450865,0.031791907514450865,1.794554498096667e-05,0.000527878574160631,0.34088669950738915,0.06647398843930635,0.03468208092485549,0.031791907514450865,3.0128902092884174e-05,0.0003144748668604808,0.33046800382043934
188,Puotinharju,60.21249416558419,25.08232209439382,0.14739884393063582,0.06936416184971098,0.07803468208092486,0.0005441912033024628,0.001087200263143514,0.35854922279792745,0.0022811514040625663,0.4614287476735679,0.4775386572699854,0.5525769035996224,Voikukantie,Itäkeskus (M),Puotila (M),0.15606936416184972,0.08092485549132948,0.07514450867052022,0.00035224923016556386,0.0012299286972933623,0.3509127789046653,0.23410404624277456,0.11849710982658959,0.11560693641618497,0.007704027129502041,0.0017512233013793844,0.3649789029535865,0.11849710982658959,0.06358381502890173,0.05491329479768786,0.0002899679402909011,0.001178556643154262,0.3574380165289256
189,Albertinkatu,60.1618359,24.9368179,0.6878612716763005,0.34393063583815026,0.34393063583815026,0.0006847421289525725,0.08639276306653877,0.5457413249211357,0.003788288863148369,0.24758495058826427,0.2911354536689406,0.32914137268686694,Perämiehenkatu,Viiskulma,Annankatu,0.6329479768786127,0.3179190751445087,0.315028901734104,0.0005162494917201857,0.07982140386566772,0.5356037151702786,0.6705202312138728,0.33236994219653176,0.338150289017341,0.0005094797480223985,0.08354795479316002,0.5226586102719033,0.6705202312138728,0.33236994219653176,0.338150289017341,0.0005267343497864185,0.08371312237648612,0.5339506172839507
190,Annankatu,60.16345894291,24.94177084206,0.6705202312138728,0.33236994219653176,0.338150289017341,0.0005267343497864185,0.08371312237648612,0.5339506172839507,0.003648303695149424,0.23595491237320615,0.2504367207487279,0.27553431229636627,Designmuseo,Vanha kirkkopuisto,Viiskulma,0.6098265895953757,0.3092485549132948,0.3005780346820809,0.00024110408969896995,0.0801981754876861,0.5282442748091603,0.7745664739884393,0.39306358381502887,0.3815028901734104,0.0015735694605151988,0.0958122148542468,0.5616883116883117,0.6705202312138728,0.33236994219653176,0.338150289017341,0.0005094797480223985,0.08354795479316002,0.5226586102719033
191,Arielinkatu,60.185922,24.979739,0.6098265895953757,0.30635838150289013,0.30346820809248554,0.0014676280145664547,0.07361017313535806,0.5356037151702786,0.003532377834999668,0.23477669898485862,0.38175267448713807,0.6340140843639641,Kalasatama (M),Isoisänsilta,Teurastamo,0.9335260115606936,0.4826589595375722,0.4508670520231214,0.04491685937621346,0.09393360181646711,0.5996533795493935,0.6734104046242774,0.3265895953757225,0.3468208092485549,0.006319984144365816,0.07414354810356844,0.5290519877675841,0.7485549132947976,0.3786127167630058,0.3699421965317919,0.004394597025787447,0.08503243519694231,0.569078947368421
192,Baana,60.164088,24.9225658,0.8236994219653179,0.4219653179190751,0.40173410404624277,0.0037153337223797193,0.09894325773563657,0.5824915824915825,0.004649586127899115,0.2476292648361952,0.31318781532463846,0.4476954237579223,Jätkäsaarenlaituri,Lastenlehto,Hietalahdentori,0.7687861271676301,0.3872832369942196,0.3815028901734104,0.0012970808951405929,0.09467794263634967,0.5598705501618123,0.6589595375722543,0.3352601156069364,0.3236994219653179,0.0016114400838022963,0.08335116570075271,0.5381026438569206,0.7427745664739884,0.37572254335260113,0.36705202312138724,0.0011876073870786446,0.09276832132724804,0.5553772070626003
193,Cygnaeuksenkatu,60.174063715,24.92822758053,0.5578034682080925,0.28034682080924855,0.2774566473988439,0.0001424834189014876,0.0741277354458082,0.5156482861400894,0.0031244859032498774,0.2644404424586352,0.3386124988183332,0.3637515839093161,Kansallismuseo,Sammonpuistikko,Eläinmuseo,0.7283236994219653,0.37572254335260113,0.35260115606936415,0.0006238312792052298,0.09381197133429119,0.5553772070626003,0.7398843930635838,0.3583815028901734,0.3815028901734104,0.001228288426485896,0.0884166550066561,0.5518341307814992,0.6791907514450867,0.338150289017341,0.34104046242774566,0.00038122483736570243,0.08712822929748974,0.5323076923076923
194,Designmuseo,60.1631032,24.94596,0.6098265895953757,0.3092485549132948,0.3005780346820809,0.00024110408969896995,0.0801981754876861,0.5282442748091603,0.0034061964002418473,0.23595491237320615,0.2889938095988525,0.33110150876431393,Annankatu,Kasarmitori,Viiskulma,0.6705202312138728,0.33236994219653176,0.338150289017341,0.0005267343497864185,0.08371312237648612,0.5339506172839507,0.6040462427745664,0.29479768786127164,0.3092485549132948,0.0003640886425151119,0.07593708753625471,0.5210843373493976,0.6705202312138728,0.33236994219653176,0.338150289017341,0.0005094797480223985,0.08354795479316002,0.5226586102719033
195,Eerikinkatu,60.1673332,24.9357851,0.6213872832369942,0.30635838150289013,0.315028901734104,0.000350323727874209,0.07873150161442133,0.5242424242424243,0.003406113100066497,0.27974785664579455,0.2946298377178579,0.3043107638658669,Mannerheimintie,Vanha kirkkopuisto,Kalevankatu,0.7890173410404624,0.3959537572254335,0.39306358381502887,0.001027223126135089,0.0970622519996653,0.5616883116883117,0.7745664739884393,0.39306358381502887,0.3815028901734104,0.0015735694605151988,0.0958122148542468,0.5616883116883117,0.7109826589595375,0.36705202312138724,0.34393063583815026,0.0008575708899349448,0.09062742549854708,0.5414710485133021
196,Ehrenströmintie,60.155309,24.9591271,0.4190751445086705,0.21387283236994217,0.2052023121387283,2.0777391335852047e-05,0.05622263048357574,0.4726775956284153,0.0024869946986442724,0.490868821342716,0.6481546338925476,0.8513827167766567,Kaivopuisto,Laivasillankatu,Kapteeninpuistikko,0.653179190751445,0.3265895953757225,0.3265895953757225,0.0007882857865419029,0.08191871166561789,0.5389408099688473,0.5028901734104047,0.25722543352601157,0.24566473988439305,0.00010449930522269317,0.06717173922255612,0.49855907780979825,0.6242774566473989,0.3092485549132948,0.315028901734104,0.0004749337119469848,0.07764678937964019,0.5195195195195195
197,Eläinmuseo,60.1713589074265,24.9318975121428,0.6791907514450867,0.338150289017341,0.34104046242774566,0.00038122483736570243,0.08712822929748974,0.5323076923076923,0.0036939759267169345,0.21011759822148854,0.29649706630406564,0.3072050316524764,Narinkka,Kansallismuseo,Kiasma,0.8352601156069364,0.4190751445086705,0.41618497109826585,0.0016983472878399845,0.10012297405563698,0.5700164744645799,0.7283236994219653,0.37572254335260113,0.35260115606936415,0.0006238312792052298,0.09381197133429119,0.5553772070626003,0.8497109826589595,0.42774566473988435,0.4219653179190751,0.001869420637299526,0.1011084209615849,0.5737976782752903
198,Erottajan aukio,60.166890083486,24.9442610720753,0.6473988439306358,0.3208092485549133,0.3265895953757225,0.0009101854686752212,0.08148948317517261,0.5389408099688473,0.0035660836684484965,0.18192781167647068,0.33522515828116756,0.35675322243741076,Eteläesplanadi,Vanha kirkkopuisto,Kasarmitori,0.7369942196531791,0.37572254335260113,0.361271676300578,0.0013342228377251036,0.09297740865676907,0.5562700964630225,0.7745664739884393,0.39306358381502887,0.3815028901734104,0.0015735694605151988,0.0958122148542468,0.5616883116883117,0.6040462427745664,0.29479768786127164,0.3092485549132948,0.0003640886425151119,0.07593708753625471,0.5210843373493976
199,Eteläesplanadi,60.16723083051,24.94746581951,0.7369942196531791,0.37572254335260113,0.361271676300578,0.0013342228377251036,0.09297740865676907,0.5562700964630225,0.004108260861724443,0.18192781167647068,0.19907623774123565,0.27063893830552166,Erottajan aukio,Unioninkatu,Kasarmitori,0.6473988439306358,0.3208092485549133,0.3265895953757225,0.0009101854686752212,0.08148948317517261,0.5389408099688473,0.7774566473988439,0.39306358381502887,0.38439306358381503,0.0018025524914093575,0.09489905810210217,0.5700164744645799,0.6040462427745664,0.29479768786127164,0.3092485549132948,0.0003640886425151119,0.07593708753625471,0.5210843373493976
200,Gebhardinaukio,60.190857,24.956262,0.6502890173410404,0.30635838150289013,0.34393063583815026,0.0028475524663145544,0.07355008282701944,0.5474683544303798,0.0034945870314872633,0.27067307820615205,0.28808812371609144,0.388334280840246,Fleminginkatu,Kustaankatu,Pernajantie,0.8554913294797687,0.42485549132947975,0.430635838150289,0.005858689980121428,0.0969595909687251,0.5844594594594594,0.6589595375722543,0.315028901734104,0.34393063583815026,0.0007169992560103858,0.0796169964591465,0.5331278890600925,0.7485549132947976,0.36705202312138724,0.3815028901734104,0.0022256809537840538,0.08821003875974387,0.5580645161290323
201,Haapaniemenkatu,60.1831601181109,24.9551952848703,0.7052023121387283,0.34393063583815026,0.361271676300578,0.0011563129880218686,0.08609625650704891,0.5553772070626003,0.0038039671641968845,0.18761186004352273,0.3785573559546876,0.393288464113733,Karhupuisto,Näkinsilta,Lintulahdenkatu,0.7485549132947976,0.3699421965317919,0.3786127167630058,0.0012043641005751993,0.09165275950863092,0.5509554140127388,0.8554913294797687,0.4393063583815029,0.41618497109826585,0.008157610987771026,0.09713379558950175,0.5914529914529915,0.815028901734104,0.40462427745664736,0.4104046242774566,0.006504870393677793,0.09144926359433479,0.5700164744645799
202,Heikkiläntie,60.156817,24.8850653,0.5260115606936416,0.2774566473988439,0.24855491329479767,0.000770038771505235,0.06737577540956788,0.5148809523809523,0.003227396806816371,0.4375883607748475,0.4418152065039259,0.498070724313304,Lauttasaaren ostoskeskus,Heikkilänaukio,Gyldenintie,0.7485549132947976,0.39306358381502887,0.35549132947976875,0.02294832202169882,0.07619485871543531,0.5700164744645799,0.4508670520231214,0.23121387283236994,0.21965317919075145,0.0008084100588330613,0.05340581328247794,0.4942857142857143,0.48554913294797686,0.2514450867052023,0.23410404624277456,0.004161928897160332,0.054412781398723534,0.5103244837758112
203,Hernesaarenranta,60.15352968178976,24.93125406706023,0.5895953757225433,0.3005780346820809,0.2890173410404624,0.00036092457289101635,0.07613377007872602,0.5187406296851574,0.003365730409451111,0.56607077283593,0.6942525509999271,0.747147786877096,Sepänkatu,Tyynenmerenkatu,Perämiehenkatu,0.6878612716763005,0.34393063583815026,0.34393063583815026,0.0006733832984063015,0.08573697883341881,0.5347758887171561,0.6907514450867052,0.3468208092485549,0.34393063583815026,0.0006375918475026196,0.08664499240683231,0.5323076923076923,0.6329479768786127,0.3179190751445087,0.315028901734104,0.0005162494917201857,0.07982140386566772,0.5356037151702786
204,Hietalahdentori,60.1622251,24.9297099,0.7427745664739884,0.37572254335260113,0.36705202312138724,0.0011876073870786446,0.09276832132724804,0.5553772070626003,0.004098181066589806,0.3394356687986771,0.3964925039224924,0.3970602390250319,Perämiehenkatu,Kalevankatu,Albertinkatu,0.6329479768786127,0.3179190751445087,0.315028901734104,0.0005162494917201857,0.07982140386566772,0.5356037151702786,0.7109826589595375,0.36705202312138724,0.34393063583815026,0.0008575708899349448,0.09062742549854708,0.5414710485133021,0.6878612716763005,0.34393063583815026,0.34393063583815026,0.0006847421289525725,0.08639276306653877,0.5457413249211357
205,Hietaniemenkatu,60.1733331557525,24.907670424697,0.6936416184971098,0.3468208092485549,0.3468208092485549,0.0006842514333551295,0.08574232074520642,0.5274390243902439,0.0038354844779181535,0.5098104269531762,0.7330647624079524,0.8184930450562639,Eteläinen Hesperiankatu,Kesäkatu,Sammonpuistikko,0.7774566473988439,0.3988439306358381,0.3786127167630058,0.003092669623821122,0.09318452843030686,0.5662847790507365,0.699421965317919,0.361271676300578,0.338150289017341,0.0017432317281503137,0.08658222554013736,0.5440251572327044,0.7398843930635838,0.3583815028901734,0.3815028901734104,0.001228288426485896,0.0884166550066561,0.5518341307814992
206,Itälahdenkatu,60.15066,24.8812502,0.3583815028901734,0.16184971098265896,0.19653179190751444,0.0003433148196118466,0.03802144220185198,0.4522875816993464,0.002058908150945523,0.2859453754352585,0.39549891603207504,0.7179622204702927,Melkonkuja,Heikkilänaukio,Heikkiläntie,0.361271676300578,0.17630057803468208,0.18497109826589594,0.0002311250988302828,0.04300140394895768,0.45526315789473687,0.4508670520231214,0.23121387283236994,0.21965317919075145,0.0008084100588330613,0.05340581328247794,0.4942857142857143,0.5260115606936416,0.2774566473988439,0.24855491329479767,0.000770038771505235,0.06737577540956788,0.5148809523809523
207,Jalavatie,60.1934696,24.905889,0.7023121387283237,0.3468208092485549,0.35549132947976875,0.0017198392402464752,0.08513036906525706,0.5381026438569206,0.0038653486057115653,0.29683062407678923,0.3468557667544414,0.38670364284728387,Kuusitie,Paciuksenkatu,Meilahden sairaala,0.8005780346820809,0.3901734104046243,0.4104046242774566,0.00599306349849759,0.09058337624053416,0.5757071547420965,0.6647398843930635,0.33236994219653176,0.33236994219653176,0.004222190356792695,0.07633761624018952,0.5339506172839507,0.8236994219653179,0.407514450867052,0.41618497109826585,0.007654612518810988,0.09117718958459702,0.5785953177257525
208,Jätkäsaarenlaituri,60.1619311,24.9214896,0.7687861271676301,0.3872832369942196,0.3815028901734104,0.0012970808951405929,0.09467794263634967,0.5598705501618123,0.004242672133120483,0.2476292648361952,0.4262435074859315,0.4576210818393168,Baana,Itämerentori,Hietalahdentori,0.8236994219653179,0.4219653179190751,0.40173410404624277,0.0037153337223797193,0.09894325773563657,0.5824915824915825,0.9190751445086704,0.4682080924855491,0.4508670520231214,0.013134680920982196,0.10182414916007257,0.6091549295774648,0.7427745664739884,0.37572254335260113,0.36705202312138724,0.0011876073870786446,0.09276832132724804,0.5553772070626003
209,Jäähalli,60.1894025,24.9205978,0.7485549132947976,0.3699421965317919,0.3786127167630058,0.0016853512438972811,0.09049687450638672,0.5518341307814992,0.004058630695954434,0.22606124249275344,0.4645983440381872,0.47237632243196354,Messeniuksenkatu,Töölöntulli,Stenbäckinkatu,0.8786127167630058,0.43641618497109824,0.4421965317919075,0.0033448425934890142,0.10054036225849737,0.5795644891122278,0.8757225433526011,0.4393063583815029,0.43641618497109824,0.008339102187891712,0.09892999019897243,0.5924657534246576,0.722543352601156,0.361271676300578,0.361271676300578,0.0028013965284889395,0.08852935815661808,0.5626016260162602
210,Kaapelitehdas,60.1618133723859,24.9065572669725,0.24855491329479767,0.12138728323699421,0.12716763005780346,7.088221131433863e-06,0.02905744435158084,0.43522012578616354,0.0016270988728763344,0.36561552137851855,0.4537737605885745,0.48159288968914676,Länsisatamankatu,Salmisaarenranta,Itämerentori,0.7427745664739884,0.361271676300578,0.3815028901734104,0.0031593660773828673,0.08654095328293901,0.5635179153094463,0.5375722543352601,0.2774566473988439,0.26011560693641617,0.0002777845497350971,0.0704140727719134,0.5051094890510949,0.9190751445086704,0.4682080924855491,0.4508670520231214,0.013134680920982196,0.10182414916007257,0.6091549295774648
211,Kaivopuisto,60.15544479382098,24.95029288969032,0.653179190751445,0.3265895953757225,0.3265895953757225,0.0007882857865419029,0.08191871166561789,0.5389408099688473,0.003614003243299259,0.4269471370307938,0.490868821342716,0.70036344673656,Kapteeninpuistikko,Ehrenströmintie,Laivasillankatu,0.6242774566473989,0.3092485549132948,0.315028901734104,0.0004749337119469848,0.07764678937964019,0.5195195195195195,0.4190751445086705,0.21387283236994217,0.2052023121387283,2.0777391335852047e-05,0.05622263048357574,0.4726775956284153,0.5028901734104047,0.25722543352601157,0.24566473988439305,0.00010449930522269317,0.06717173922255612,0.49855907780979825
212,Kalevankatu,60.16568,24.931422,0.7109826589595375,0.36705202312138724,0.34393063583815026,0.0008575708899349448,0.09062742549854708,0.5414710485133021,0.0040243758718438005,0.24478923698337782,0.3043107638658669,0.33006561336907486,Lastenlehto,Eerikinkatu,Kamppi (M),0.6589595375722543,0.3352601156069364,0.3236994219653179,0.0016114400838022963,0.08335116570075271,0.5381026438569206,0.6213872832369942,0.30635838150289013,0.315028901734104,0.000350323727874209,0.07873150161442133,0.5242424242424243,0.8497109826589595,0.4219653179190751,0.42774566473988435,0.002412658856435865,0.09985119230681168,0.570957095709571
213,Kamppi (M),60.1686095,24.9305373,0.8497109826589595,0.4219653179190751,0.42774566473988435,0.002412658856435865,0.09985119230681168,0.570957095709571,0.004627716610807848,0.24401190032952103,0.2766170988343318,0.315495190532758,Leppäsuonaukio,Narinkka,Eläinmuseo,0.699421965317919,0.3468208092485549,0.35260115606936415,0.0007091348303697672,0.08615338952011332,0.5331278890600925,0.8352601156069364,0.4190751445086705,0.41618497109826585,0.0016983472878399845,0.10012297405563698,0.5700164744645799,0.6791907514450867,0.338150289017341,0.34104046242774566,0.00038122483736570243,0.08712822929748974,0.5323076923076923
214,Kanavaranta,60.168384,24.9583814,0.7456647398843931,0.3786127167630058,0.36705202312138724,0.003542456804844563,0.08925883988061158,0.5700164744645799,0.004281425497211002,0.32925877137384996,0.3414396597790049,0.42137784821228974,Senaatintori,Ritarikatu,Unioninkatu,0.6445086705202312,0.3208092485549133,0.3236994219653179,0.0004107818848226815,0.08298795353105722,0.5381026438569206,0.6271676300578034,0.315028901734104,0.31213872832369943,0.0005331355849580718,0.08049038233815836,0.5356037151702786,0.7774566473988439,0.39306358381502887,0.38439306358381503,0.0018025524914093575,0.09489905810210217,0.5700164744645799
215,Kansallismuseo,60.1739641,24.9329875,0.7283236994219653,0.37572254335260113,0.35260115606936415,0.0006238312792052298,0.09381197133429119,0.5553772070626003,0.004079646867190005,0.14374796334480375,0.2644404424586352,0.29649706630406564,Töölönlahden puisto,Cygnaeuksenkatu,Eläinmuseo,0.8641618497109826,0.4421965317919075,0.4219653179190751,0.0021305342475131123,0.1025908890751197,0.5776293823038398,0.5578034682080925,0.28034682080924855,0.2774566473988439,0.0001424834189014876,0.0741277354458082,0.5156482861400894,0.6791907514450867,0.338150289017341,0.34104046242774566,0.00038122483736570243,0.08712822929748974,0.5323076923076923
216,Kapteeninpuistikko,60.1581892,24.9449274,0.6242774566473989,0.3092485549132948,0.315028901734104,0.0004749337119469848,0.07764678937964019,0.5195195195195195,0.0034446643693356776,0.3573794696135531,0.4269471370307938,0.48067684282323137,Viiskulma,Kaivopuisto,Sepänkatu,0.6705202312138728,0.33236994219653176,0.338150289017341,0.0005094797480223985,0.08354795479316002,0.5226586102719033,0.653179190751445,0.3265895953757225,0.3265895953757225,0.0007882857865419029,0.08191871166561789,0.5389408099688473,0.6878612716763005,0.34393063583815026,0.34393063583815026,0.0006733832984063015,0.08573697883341881,0.5347758887171561
217,Karhupuisto,60.1842833,24.9526763,0.7485549132947976,0.3699421965317919,0.3786127167630058,0.0012043641005751993,0.09165275950863092,0.5509554140127388,0.00401629348730573,0.18761186004352273,0.3034206051370551,0.42222274392683706,Haapaniemenkatu,Brahen kenttä,Ympyrätalo,0.7052023121387283,0.34393063583815026,0.361271676300578,0.0011563129880218686,0.08609625650704891,0.5553772070626003,0.8468208092485549,0.42485549132947975,0.4219653179190751,0.0035241820443710522,0.09900005992764631,0.5864406779661017,0.9190751445086704,0.4595375722543352,0.4595375722543352,0.007195669915571896,0.10352577896559516,0.5945017182130584
218,Kasarmitori,60.1650171805,24.94947287873,0.6040462427745664,0.29479768786127164,0.3092485549132948,0.0003640886425151119,0.07593708753625471,0.5210843373493976,0.00327009523117133,0.22843825192987696,0.27063893830552166,0.28515802317659444,Vanha Kauppahalli,Eteläesplanadi,Unioninkatu,0.45664739884393063,0.22254335260115607,0.23410404624277456,7.374574325975545e-05,0.05833404483572139,0.4859550561797753,0.7369942196531791,0.37572254335260113,0.361271676300578,0.0013342228377251036,0.09297740865676907,0.5562700964630225,0.7774566473988439,0.39306358381502887,0.38439306358381503,0.0018025524914093575,0.09489905810210217,0.5700164744645799
219,Kauppakorkeakoulu,60.1711591,24.924961,0.7427745664739884,0.361271676300578,0.3815028901734104,0.0010575875985364331,0.08991377409641681,0.5518341307814992,0.003961505564529209,0.19847936692587725,0.2628735429404004,0.3709548588842893,Leppäsuonaukio,Sammonpuistikko,Cygnaeuksenkatu,0.699421965317919,0.3468208092485549,0.35260115606936415,0.0007091348303697672,0.08615338952011332,0.5331278890600925,0.7398843930635838,0.3583815028901734,0.3815028901734104,0.001228288426485896,0.0884166550066561,0.5518341307814992,0.5578034682080925,0.28034682080924855,0.2774566473988439,0.0001424834189014876,0.0741277354458082,0.5156482861400894
220,Kiasma,60.1712579,24.9374279,0.8497109826589595,0.42774566473988435,0.4219653179190751,0.001869420637299526,0.1011084209615849,0.5737976782752903,0.004672436709934106,0.14728096747853564,0.14844148481528088,0.20705859321418815,Töölönlahdenkatu,Rautatientori / länsi,Narinkka,0.8988439306358381,0.453757225433526,0.44508670520231214,0.004087679585652099,0.10332409343646454,0.5844594594594594,0.8583815028901733,0.42774566473988435,0.430635838150289,0.0035227844358592148,0.10093356410385039,0.5815126050420169,0.8352601156069364,0.4190751445086705,0.41618497109826585,0.0016983472878399845,0.10012297405563698,0.5700164744645799
221,Kiskontie,60.1989402,24.9012997,0.6098265895953757,0.3005780346820809,0.3092485549132948,0.003879592929751217,0.0751592552046998,0.5397815912636506,0.0034007444788434517,0.19331690821033387,0.41302378388346356,0.4530445651183532,Tilkanvierto,Kuusitie,Tenholantie,0.9046242774566473,0.44508670520231214,0.4595375722543352,0.027131591426401595,0.0898571605320967,0.6038394415357766,0.8005780346820809,0.3901734104046243,0.4104046242774566,0.00599306349849759,0.09058337624053416,0.5757071547420965,0.6473988439306358,0.32947976878612717,0.3179190751445087,0.0034040745638924137,0.0746677587363195,0.5372670807453416
222,Korppaanmäentie,60.2034735,24.8989297,0.6416184971098265,0.3236994219653179,0.3179190751445087,0.004768299167875,0.07012384159790766,0.5331278890600925,0.003871425171262932,0.31059020949005517,0.38009284286724737,0.46889077192979367,Tilkantori,Tenholantie,Ruskeasuon varikko,0.5635838150289018,0.2890173410404624,0.2745664739884393,0.0025771522423735905,0.06341800954428642,0.5187406296851574,0.6473988439306358,0.32947976878612717,0.3179190751445087,0.0034040745638924137,0.0746677587363195,0.5372670807453416,0.3179190751445087,0.15317919075144507,0.16473988439306358,0.0006110643789491841,0.030428762845433992,0.4534731323722149
